
Number of requests,Medium response time,Error percentage,Throughput
1.577996494s,true,-,May  8 14:21:52.733010012
2.375491063s,true,-,May  8 14:21:52.733032017
376.045214ms,true,-,May  8 14:21:52.733432661
98.548999ms,true,-,May  8 14:21:52.733889423
200.618983ms,true,-,May  8 14:21:52.733945678
382.725972ms,true,-,May  8 14:21:52.733969571
1.790849442s,true,-,May  8 14:21:52.735872202
1.100227776s,true,-,May  8 14:21:52.736281390
203.78863ms,true,-,May  8 14:21:52.736994575
878.900298ms,true,-,May  8 14:21:52.738187991
1.08549639s,true,-,May  8 14:21:52.738878083
311.056412ms,true,-,May  8 14:21:52.745470363
308.105838ms,true,-,May  8 14:21:52.745666367
396.302406ms,true,-,May  8 14:21:52.747593046
307.357713ms,true,-,May  8 14:21:52.747813532
115.185394ms,true,-,May  8 14:21:52.748614947
115.087344ms,true,-,May  8 14:21:52.748617262
2.311253444s,true,-,May  8 14:21:52.748775386
310.190289ms,true,-,May  8 14:21:52.749313479
106.049816ms,true,-,May  8 14:21:52.749397880
203.089082ms,true,-,May  8 14:21:52.749403534
308.879773ms,true,-,May  8 14:21:52.749527816
1.401722719s,true,-,May  8 14:21:52.749556843
392.216166ms,true,-,May  8 14:21:52.750043363
291.069697ms,true,-,May  8 14:21:52.749752845
2.302305926s,true,-,May  8 14:21:52.750384018
14.23852ms,true,-,May  8 14:21:52.750531525
214.268913ms,true,-,May  8 14:21:52.750839635
316.503774ms,true,-,May  8 14:21:52.750902042
206.882107ms,true,-,May  8 14:21:52.751037744
1.096092135s,true,-,May  8 14:21:52.751103772
101.435298ms,true,-,May  8 14:21:52.751148727
19.02202ms,true,-,May  8 14:21:52.752508106
399.478775ms,true,-,May  8 14:21:52.752542072
392.480248ms,true,-,May  8 14:21:52.752787299
215.512504ms,true,-,May  8 14:21:52.754231455
394.562118ms,true,-,May  8 14:21:52.754243915
816.393247ms,true,-,May  8 14:21:52.754584504
104.755917ms,true,-,May  8 14:21:52.754597236
300.646963ms,true,-,May  8 14:21:52.833631329
972.59557ms,true,-,May  8 14:21:52.833652523
2.9004977s,true,-,May  8 14:21:52.833706840
300.578635ms,true,-,May  8 14:21:52.833723772
2.097680415s,true,-,May  8 14:21:52.833748573
95.556133ms,true,-,May  8 14:21:52.833751994
588.117843ms,true,-,May  8 14:21:52.833768161
1.177829903s,true,-,May  8 14:21:52.834125058
384.206572ms,true,-,May  8 14:21:52.834160803
396.586993ms,true,-,May  8 14:21:52.834285204
199.039508ms,true,-,May  8 14:21:52.834501325
378.572942ms,true,-,May  8 14:21:52.834574042
1.796471647s,true,-,May  8 14:21:52.834756544
476.060746ms,true,-,May  8 14:21:52.834888817
2.801886619s,true,-,May  8 14:21:52.835244664
375.146062ms,true,-,May  8 14:21:52.835320387
497.365515ms,true,-,May  8 14:21:52.835404989
1.182944525s,true,-,May  8 14:21:52.835407198
474.873651ms,true,-,May  8 14:21:52.835449362
1.185091345s,true,-,May  8 14:21:52.835484930
2.503075908s,true,-,May  8 14:21:52.835686180
482.870493ms,true,-,May  8 14:21:52.833717984
2.088048648s,true,-,May  8 14:21:52.835812040
1.18560669s,true,-,May  8 14:21:52.835812177
478.254569ms,true,-,May  8 14:21:52.835838544
2.486959952s,true,-,May  8 14:21:52.835954267
394.170235ms,true,-,May  8 14:21:52.836240858
100.916157ms,true,-,May  8 14:21:52.836803341
2.084972036s,true,-,May  8 14:21:52.836837742
300.733433ms,true,-,May  8 14:21:52.837100181
476.638131ms,true,-,May  8 14:21:52.837101941
294.202446ms,true,-,May  8 14:21:52.837103021
387.939249ms,true,-,May  8 14:21:52.837316370
1.199776343s,true,-,May  8 14:21:52.837368212
294.032494ms,true,-,May  8 14:21:52.837820343
1.899595234s,true,-,May  8 14:21:52.838044657
83.916052ms,true,-,May  8 14:21:52.838160632
476.528139ms,true,-,May  8 14:21:52.838184649
1.296127872s,true,-,May  8 14:21:52.838250518
2.500660882s,true,-,May  8 14:21:52.838814753
200.586675ms,true,-,May  8 14:21:52.839185297
91.358699ms,true,-,May  8 14:21:52.839983799
494.931874ms,true,-,May  8 14:21:52.840202653
2.393718651s,true,-,May  8 14:21:52.843836751
1.397496842s,true,-,May  8 14:21:52.843899771
110.256695ms,true,-,May  8 14:21:52.843917189
502.969895ms,true,-,May  8 14:21:52.843940963
2.803279901s,true,-,May  8 14:21:52.843951418
310.903627ms,true,-,May  8 14:21:52.844322516
194.195837ms,true,-,May  8 14:21:52.844941736
493.516366ms,true,-,May  8 14:21:52.845374760
1.105031806s,true,-,May  8 14:21:52.845537554
213.803285ms,true,-,May  8 14:21:52.847331399
92.737324ms,true,-,May  8 14:21:52.847363503
489.906966ms,true,-,May  8 14:21:52.847388482
486.878629ms,true,-,May  8 14:21:52.847581438
487.390444ms,true,-,May  8 14:21:52.847608215
410.234116ms,true,-,May  8 14:21:52.847840189
1.192159263s,true,-,May  8 14:21:52.847964930
711.217228ms,true,-,May  8 14:21:52.848580180
98.00197ms,true,-,May  8 14:21:52.848915040
102.921802ms,true,-,May  8 14:21:52.848916097
110.126351ms,true,-,May  8 14:21:52.849015115
412.15418ms,true,-,May  8 14:21:52.849641563
1.608723232s,true,-,May  8 14:21:52.849651730
211.677558ms,true,-,May  8 14:21:52.849878068
1.700435762s,true,-,May  8 14:21:52.850447421
297.562816ms,true,-,May  8 14:21:52.936038201
1.281943578s,true,-,May  8 14:21:52.936141802
2.301720653s,true,-,May  8 14:21:52.936154083
302.778199ms,true,-,May  8 14:21:52.936220975
1.198362766s,true,-,May  8 14:21:52.936801372
1.196884474s,true,-,May  8 14:21:52.937567531
596.327126ms,true,-,May  8 14:21:52.937570270
876.709468ms,true,-,May  8 14:21:52.938055918
405.512453ms,true,-,May  8 14:21:52.938751856
999.65769ms,true,-,May  8 14:21:52.938817380
1.40299489s,true,-,May  8 14:21:52.938957311
1.302285728s,true,-,May  8 14:21:52.939092543
189.593794ms,true,-,May  8 14:21:52.939130915
202.130292ms,true,-,May  8 14:21:52.939131899
188.186965ms,true,-,May  8 14:21:52.939237176
598.276631ms,true,-,May  8 14:21:52.939239702
1.69855258s,true,-,May  8 14:21:52.939321268
480.216876ms,true,-,May  8 14:21:52.939548249
1.199147829s,true,-,May  8 14:21:52.939681599
304.541259ms,true,-,May  8 14:21:52.940055334
584.802406ms,true,-,May  8 14:21:52.940107184
1.497669768s,true,-,May  8 14:21:52.940121882
493.696945ms,true,-,May  8 14:21:52.940355914
185.907205ms,true,-,May  8 14:21:52.940499241
1.202290321s,true,-,May  8 14:21:52.940632113
502.409754ms,true,-,May  8 14:21:52.940633984
1.982521215s,true,-,May  8 14:21:52.940829328
2.905208083s,true,-,May  8 14:21:52.940925223
578.478575ms,true,-,May  8 14:21:52.940958846
1.406946945s,true,-,May  8 14:21:52.941009772
190.422861ms,true,-,May  8 14:21:52.941267731
1.515420819s,true,-,May  8 14:21:52.948995717
215.176559ms,true,-,May  8 14:21:52.949000459
113.706545ms,true,-,May  8 14:21:52.949116471
305.476261ms,true,-,May  8 14:21:52.949128213
101.751416ms,true,-,May  8 14:21:52.949146431
114.468863ms,true,-,May  8 14:21:52.949229491
499.876947ms,true,-,May  8 14:21:52.949245702
591.309382ms,true,-,May  8 14:21:52.949319737
590.220257ms,true,-,May  8 14:21:52.949738149
808.380034ms,true,-,May  8 14:21:52.950380244
591.517145ms,true,-,May  8 14:21:52.951294525
102.389995ms,true,-,May  8 14:21:52.951312587
115.510354ms,true,-,May  8 14:21:52.951316626
590.611299ms,true,-,May  8 14:21:52.951425190
2.804510947s,true,-,May  8 14:21:52.951441642
599.160487ms,true,-,May  8 14:21:52.951477273
3.108405667s,true,-,May  8 14:21:52.951504296
199.050163ms,true,-,May  8 14:21:52.951575004
116.327215ms,true,-,May  8 14:21:52.951575671
589.867232ms,true,-,May  8 14:21:52.951672308
416.786059ms,true,-,May  8 14:21:52.952011303
1.213984011s,true,-,May  8 14:21:52.952122620
503.654929ms,true,-,May  8 14:21:52.953021938
119.188617ms,true,-,May  8 14:21:52.953055379
592.00496ms,true,-,May  8 14:21:52.953142957
382.338267ms,true,-,May  8 14:21:53.032048072
690.00015ms,true,-,May  8 14:21:53.032509590
183.401965ms,true,-,May  8 14:21:53.033061443
198.581037ms,true,-,May  8 14:21:53.033165284
678.55978ms,true,-,May  8 14:21:53.033677612
678.473576ms,true,-,May  8 14:21:53.033679282
988.433081ms,true,-,May  8 14:21:53.034073004
682.615838ms,true,-,May  8 14:21:53.035615865
598.796353ms,true,-,May  8 14:21:53.036403273
683.318385ms,true,-,May  8 14:21:53.036696091
2.102175569s,true,-,May  8 14:21:53.036703360
384.965521ms,true,-,May  8 14:21:53.036767438
1.491323177s,true,-,May  8 14:21:53.036767325
674.615249ms,true,-,May  8 14:21:53.037054556
697.322603ms,true,-,May  8 14:21:53.037104174
201.11927ms,true,-,May  8 14:21:53.037365062
602.857387ms,true,-,May  8 14:21:53.037572288
393.557097ms,true,-,May  8 14:21:53.037595578
303.759671ms,true,-,May  8 14:21:53.037656181
189.825053ms,true,-,May  8 14:21:53.037670288
676.660943ms,true,-,May  8 14:21:53.037679236
598.603387ms,true,-,May  8 14:21:53.037749473
288.436762ms,true,-,May  8 14:21:53.037849826
1.995045092s,true,-,May  8 14:21:53.040087090
599.584081ms,true,-,May  8 14:21:53.040229590
195.97388ms,true,-,May  8 14:21:53.040922799
689.726624ms,true,-,May  8 14:21:53.041013769
795.65755ms,true,-,May  8 14:21:53.041084702
203.993503ms,true,-,May  8 14:21:53.041097751
701.312384ms,true,-,May  8 14:21:53.041168850
679.127021ms,true,-,May  8 14:21:53.041183289
507.826183ms,true,-,May  8 14:21:53.041193163
2.002802333s,true,-,May  8 14:21:53.041206499
406.925211ms,true,-,May  8 14:21:53.041237274
689.17799ms,true,-,May  8 14:21:53.041491777
508.27897ms,true,-,May  8 14:21:53.041667067
592.367493ms,true,-,May  8 14:21:53.041752243
800.796054ms,true,-,May  8 14:21:53.041896457
192.019105ms,true,-,May  8 14:21:53.041903332
206.001717ms,true,-,May  8 14:21:53.041958899
686.625042ms,true,-,May  8 14:21:53.041965269
501.782932ms,true,-,May  8 14:21:53.042017898
289.575993ms,true,-,May  8 14:21:53.042125714
1.305061671s,true,-,May  8 14:21:53.042158614
2.104673919s,true,-,May  8 14:21:53.043248632
209.278438ms,true,-,May  8 14:21:53.043570127
588.509403ms,true,-,May  8 14:21:53.043640328
208.385352ms,true,-,May  8 14:21:53.044075343
777.872416ms,true,-,May  8 14:21:53.133902722
1.596257628s,true,-,May  8 14:21:53.133922616
383.553381ms,true,-,May  8 14:21:53.133953278
792.919194ms,true,-,May  8 14:21:53.134029471
589.201071ms,true,-,May  8 14:21:53.134299103
776.988903ms,true,-,May  8 14:21:53.134301164
684.965852ms,true,-,May  8 14:21:53.134344933
1.39220696s,true,-,May  8 14:21:53.134397619
3.091509079s,true,-,May  8 14:21:53.134397717
286.920829ms,true,-,May  8 14:21:53.134891557
677.24231ms,true,-,May  8 14:21:53.135004609
778.492681ms,true,-,May  8 14:21:53.135065512
702.068017ms,true,-,May  8 14:21:53.136431215
1.588569849s,true,-,May  8 14:21:53.136431786
1.198758959s,true,-,May  8 14:21:53.136441340
684.368239ms,true,-,May  8 14:21:53.136476782
774.090175ms,true,-,May  8 14:21:53.136496453
2.778889419s,true,-,May  8 14:21:53.136565709
1.689370838s,true,-,May  8 14:21:53.136617291
287.613889ms,true,-,May  8 14:21:53.136611415
777.580829ms,true,-,May  8 14:21:53.137455754
1.601615944s,true,-,May  8 14:21:53.137617721
1.402211073s,true,-,May  8 14:21:53.137872092
500.011164ms,true,-,May  8 14:21:53.138307314
302.298811ms,true,-,May  8 14:21:53.139618687
305.13034ms,true,-,May  8 14:21:53.139635171
1.398651542s,true,-,May  8 14:21:53.139645673
779.011118ms,true,-,May  8 14:21:53.139648435
1.395460794s,true,-,May  8 14:21:53.139658133
105.910388ms,true,-,May  8 14:21:53.142682512
493.642161ms,true,-,May  8 14:21:53.143692737
599.780823ms,true,-,May  8 14:21:53.143695930
790.976949ms,true,-,May  8 14:21:53.143804510
602.142011ms,true,-,May  8 14:21:53.143820574
7.08371ms,true,-,May  8 14:21:53.143910468
783.898842ms,true,-,May  8 14:21:53.143986821
702.193459ms,true,-,May  8 14:21:53.144123629
509.220958ms,true,-,May  8 14:21:53.144607205
788.602965ms,true,-,May  8 14:21:53.145317553
601.800193ms,true,-,May  8 14:21:53.145454033
1.286529636s,true,-,May  8 14:21:53.145482503
101.50501ms,true,-,May  8 14:21:53.145585430
308.129557ms,true,-,May  8 14:21:53.146297082
11.999199ms,true,-,May  8 14:21:53.146404158
309.303084ms,true,-,May  8 14:21:53.146412861
508.163709ms,true,-,May  8 14:21:53.146547797
9.929994ms,true,-,May  8 14:21:53.146574757
509.378869ms,true,-,May  8 14:21:53.146614662
311.270282ms,true,-,May  8 14:21:53.146679538
601.573551ms,true,-,May  8 14:21:53.146682807
313.680545ms,true,-,May  8 14:21:53.147812298
12.954703ms,true,-,May  8 14:21:53.147852564
1.705697577s,true,-,May  8 14:21:53.148016007
110.541593ms,true,-,May  8 14:21:53.148118207
300.566134ms,true,-,May  8 14:21:53.148155930
111.185885ms,true,-,May  8 14:21:53.148846283
12.438637ms,true,-,May  8 14:21:53.148877801
706.449201ms,true,-,May  8 14:21:53.148984070
908.009549ms,true,-,May  8 14:21:53.149190621
13.080486ms,true,-,May  8 14:21:53.149962114
12.694955ms,true,-,May  8 14:21:53.152321303
13.168426ms,true,-,May  8 14:21:53.152820627
620.416504ms,true,-,May  8 14:21:53.153788998
21.014487ms,true,-,May  8 14:21:53.155370612
311.712394ms,true,-,May  8 14:21:53.155620784
17.327192ms,true,-,May  8 14:21:53.155642231
520.987074ms,true,-,May  8 14:21:53.156464745
19.005767ms,true,-,May  8 14:21:53.156882474
22.670532ms,true,-,May  8 14:21:53.156975021
506.841477ms,true,-,May  8 14:21:53.157042171
22.826736ms,true,-,May  8 14:21:53.157134617
20.036316ms,true,-,May  8 14:21:53.157500438
1.41680088s,true,-,May  8 14:21:53.157859683
506.051842ms,true,-,May  8 14:21:53.157906926
309.376579ms,true,-,May  8 14:21:53.157963919
3.118538425s,true,-,May  8 14:21:53.158006004
516.96919ms,true,-,May  8 14:21:53.158071001
1.415823249s,true,-,May  8 14:21:53.158164878
408.15564ms,true,-,May  8 14:21:53.158301118
2.118720242s,true,-,May  8 14:21:53.158321567
625.213403ms,true,-,May  8 14:21:53.158496155
207.076989ms,true,-,May  8 14:21:53.158506844
518.115672ms,true,-,May  8 14:21:53.158592285
1.412352858s,true,-,May  8 14:21:53.160055905
1.505253069s,true,-,May  8 14:21:53.160141775
25.246109ms,true,-,May  8 14:21:53.160264508
23.747189ms,true,-,May  8 14:21:53.160369110
26.543928ms,true,-,May  8 14:21:53.160966565
1.907565747s,true,-,May  8 14:21:53.161164573
2.116676412s,true,-,May  8 14:21:53.161164602
324.375404ms,true,-,May  8 14:21:53.161217854
26.912597ms,true,-,May  8 14:21:53.161317723
1.127111689s,true,-,May  8 14:21:53.161521641
427.577623ms,true,-,May  8 14:21:53.161552683
872.943601ms,true,-,May  8 14:21:53.233667956
794.705844ms,true,-,May  8 14:21:53.233681016
190.10791ms,true,-,May  8 14:21:53.233682751
384.771061ms,true,-,May  8 14:21:53.233692333
893.918509ms,true,-,May  8 14:21:53.233713228
499.821959ms,true,-,May  8 14:21:53.233714798
1.58809061s,true,-,May  8 14:21:53.233719874
782.139292ms,true,-,May  8 14:21:53.234308107
396.143838ms,true,-,May  8 14:21:53.234331592
795.944797ms,true,-,May  8 14:21:53.234375503
97.953179ms,true,-,May  8 14:21:53.234401428
874.453196ms,true,-,May  8 14:21:53.234471442
786.618205ms,true,-,May  8 14:21:53.234497202
90.798955ms,true,-,May  8 14:21:53.234498887
99.425843ms,true,-,May  8 14:21:53.234500422
480.249759ms,true,-,May  8 14:21:53.234500813
800.857352ms,true,-,May  8 14:21:53.235216119
2.196837531s,true,-,May  8 14:21:53.235392932
501.975243ms,true,-,May  8 14:21:53.235417156
2.687918337s,true,-,May  8 14:21:53.235456341
101.317705ms,true,-,May  8 14:21:53.235482800
78.459959ms,true,-,May  8 14:21:53.235508176
98.988025ms,true,-,May  8 14:21:53.235514607
783.01041ms,true,-,May  8 14:21:53.235550754
878.392558ms,true,-,May  8 14:21:53.235672866
798.968203ms,true,-,May  8 14:21:53.235722701
75.592174ms,true,-,May  8 14:21:53.235746089
2.879120968s,true,-,May  8 14:21:53.235747419
1.586347284s,true,-,May  8 14:21:53.235774307
401.422047ms,true,-,May  8 14:21:53.235808457
598.445692ms,true,-,May  8 14:21:53.235817153
883.208269ms,true,-,May  8 14:21:53.235991860
86.072852ms,true,-,May  8 14:21:53.236040079
1.688981781s,true,-,May  8 14:21:53.236077848
101.825177ms,true,-,May  8 14:21:53.236177018
592.622122ms,true,-,May  8 14:21:53.236317986
487.04302ms,true,-,May  8 14:21:53.236364450
1.982202742s,true,-,May  8 14:21:53.236426394
490.042902ms,true,-,May  8 14:21:53.237997673
1.584965966s,true,-,May  8 14:21:53.238295172
1.500805268s,true,-,May  8 14:21:53.238917579
2.391156465s,true,-,May  8 14:21:53.238978653
1.494467867s,true,-,May  8 14:21:53.239057331
92.692002ms,true,-,May  8 14:21:53.239100489
600.642778ms,true,-,May  8 14:21:53.239109067
95.193133ms,true,-,May  8 14:21:53.239321120
1.584586509s,true,-,May  8 14:21:53.239458060
393.975148ms,true,-,May  8 14:21:53.239519956
1.800452757s,true,-,May  8 14:21:53.239735039
103.369596ms,true,-,May  8 14:21:53.239852981
96.157758ms,true,-,May  8 14:21:53.239966334
5.773338ms,true,-,May  8 14:21:53.240200179
3.60255592s,true,-,May  8 14:21:53.240287992
6.601101ms,true,-,May  8 14:21:53.240982309
2.292818049s,true,-,May  8 14:21:53.241221491
2.09747649s,true,-,May  8 14:21:53.241248431
79.852561ms,true,-,May  8 14:21:53.241405282
1.906499331s,true,-,May  8 14:21:53.241450928
7.345835ms,true,-,May  8 14:21:53.241464462
9.287926ms,true,-,May  8 14:21:53.243693604
1.905226564s,true,-,May  8 14:21:53.245232256
1.595284715s,true,-,May  8 14:21:53.245794934
1.704223227s,true,-,May  8 14:21:53.245975758
14.972043ms,true,-,May  8 14:21:53.249473599
14.99043ms,true,-,May  8 14:21:53.249493811
96.938027ms,true,-,May  8 14:21:53.249506080
15.869168ms,true,-,May  8 14:21:53.249645887
14.286543ms,true,-,May  8 14:21:53.249684833
1.702484199s,true,-,May  8 14:21:53.250401032
3.390911379s,true,-,May  8 14:21:53.250775110
2.502490557s,true,-,May  8 14:21:53.250792580
102.037922ms,true,-,May  8 14:21:53.250889109
89.707409ms,true,-,May  8 14:21:53.251028635
1.597890761s,true,-,May  8 14:21:53.251062431
16.81492ms,true,-,May  8 14:21:53.251292069
2.301795992s,true,-,May  8 14:21:53.251645178
2.108023156s,true,-,May  8 14:21:53.251662803
17.481624ms,true,-,May  8 14:21:53.251799560
103.041407ms,true,-,May  8 14:21:53.251923651
2.307014662s,true,-,May  8 14:21:53.251934027
108.077311ms,true,-,May  8 14:21:53.252015170
17.69318ms,true,-,May  8 14:21:53.252029098
95.584835ms,true,-,May  8 14:21:53.252057471
95.57005ms,true,-,May  8 14:21:53.252294499
2.012612985s,true,-,May  8 14:21:53.252327652
17.831092ms,true,-,May  8 14:21:53.252342390
108.365565ms,true,-,May  8 14:21:53.252357165
1.70601815s,true,-,May  8 14:21:53.252699691
1.716918861s,true,-,May  8 14:21:53.253166012
96.728308ms,true,-,May  8 14:21:53.253616263
1.604248113s,true,-,May  8 14:21:53.253902343
3.906393229s,true,-,May  8 14:21:53.253990549
1.598695408s,true,-,May  8 14:21:53.254093018
1.620240977s,true,-,May  8 14:21:53.254136530
19.958667ms,true,-,May  8 14:21:53.254463244
2.112029889s,true,-,May  8 14:21:53.254774521
504.372846ms,true,-,May  8 14:21:53.254912575
3.398753812s,true,-,May  8 14:21:53.255004745
107.382931ms,true,-,May  8 14:21:53.255507201
112.819801ms,true,-,May  8 14:21:53.255509216
3.598286409s,true,-,May  8 14:21:53.255604393
109.056453ms,true,-,May  8 14:21:53.255675254
1.915539913s,true,-,May  8 14:21:53.255718264
1.812927807s,true,-,May  8 14:21:53.255760824
97.811053ms,true,-,May  8 14:21:53.255894369
2.821280188s,true,-,May  8 14:21:53.255971609
116.323785ms,true,-,May  8 14:21:53.255987077
1.717878004s,true,-,May  8 14:21:53.256077081
98.586957ms,true,-,May  8 14:21:53.256100985
19.800067ms,true,-,May  8 14:21:53.256230651
20.762188ms,true,-,May  8 14:21:53.256438548
2.40869931s,true,-,May  8 14:21:53.256523451
2.112952684s,true,-,May  8 14:21:53.256583782
22.409992ms,true,-,May  8 14:21:53.256737772
1.676962278s,true,-,May  8 14:21:53.332141766
193.157344ms,true,-,May  8 14:21:53.332817326
183.911203ms,true,-,May  8 14:21:53.332899882
1.69801196s,true,-,May  8 14:21:53.332999446
1.797026573s,true,-,May  8 14:21:53.333121090
972.981972ms,true,-,May  8 14:21:53.333345058
2.585366056s,true,-,May  8 14:21:53.333354316
2.087553081s,true,-,May  8 14:21:53.333391010
2.28750904s,true,-,May  8 14:21:53.333405529
173.049648ms,true,-,May  8 14:21:53.333423974
101.715247ms,true,-,May  8 14:21:53.336939541
189.083207ms,true,-,May  8 14:21:53.337108038
190.710777ms,true,-,May  8 14:21:53.337146952
2.602496052s,true,-,May  8 14:21:53.337599121
1.680652884s,true,-,May  8 14:21:53.337604090
2.501469008s,true,-,May  8 14:21:53.337780590
86.150057ms,true,-,May  8 14:21:53.337816732
2.106132933s,true,-,May  8 14:21:53.338955371
104.554108ms,true,-,May  8 14:21:53.339061102
807.561105ms,true,-,May  8 14:21:53.340586742
2.981538976s,true,-,May  8 14:21:53.340624154
1.695161377s,true,-,May  8 14:21:53.340976578
2.39611776s,true,-,May  8 14:21:53.341034855
1.594802899s,true,-,May  8 14:21:53.341131638
86.498475ms,true,-,May  8 14:21:53.341286853
1.094884635s,true,-,May  8 14:21:53.341304444
1.40903484s,true,-,May  8 14:21:53.342480385
1.896197214s,true,-,May  8 14:21:53.342578064
1.594448626s,true,-,May  8 14:21:53.343149785
3.609819098s,true,-,May  8 14:21:53.343185631
3.597633779s,true,-,May  8 14:21:53.343452912
2.508975726s,true,-,May  8 14:21:53.343487028
3.687903825s,true,-,May  8 14:21:53.343764441
1.097486804s,true,-,May  8 14:21:53.343871411
1.499250586s,true,-,May  8 14:21:53.343908420
207.059697ms,true,-,May  8 14:21:53.344683175
1.69065292s,true,-,May  8 14:21:53.344795846
108.552828ms,true,-,May  8 14:21:53.344874606
1.109166577s,true,-,May  8 14:21:53.345032558
110.023075ms,true,-,May  8 14:21:53.345444576
105.122738ms,true,-,May  8 14:21:53.346531305
2.500337821s,true,-,May  8 14:21:53.346565674
110.859966ms,true,-,May  8 14:21:53.346609388
108.490911ms,true,-,May  8 14:21:53.346790844
186.745337ms,true,-,May  8 14:21:53.347015582
1.313080722s,true,-,May  8 14:21:53.347376877
200.801302ms,true,-,May  8 14:21:53.348620267
1.77554189s,true,-,May  8 14:21:53.432127136
286.594669ms,true,-,May  8 14:21:53.432897547
1.797917193s,true,-,May  8 14:21:53.432933785
3.094962269s,true,-,May  8 14:21:53.432934132
2.294028675s,true,-,May  8 14:21:53.432956108
1.692203327s,true,-,May  8 14:21:53.432958122
271.400936ms,true,-,May  8 14:21:53.432958123
597.630776ms,true,-,May  8 14:21:53.433084818
1.575278072s,true,-,May  8 14:21:53.433120036
1.985289123s,true,-,May  8 14:21:53.433137329
283.9855ms,true,-,May  8 14:21:53.433223477
1.372272087s,true,-,May  8 14:21:53.433227113
277.605884ms,true,-,May  8 14:21:53.434587365
182.261319ms,true,-,May  8 14:21:53.434609190
1.788568227s,true,-,May  8 14:21:53.434615447
1.196119929s,true,-,May  8 14:21:53.434684534
91.545619ms,true,-,May  8 14:21:53.434739149
1.391860175s,true,-,May  8 14:21:53.435176763
801.039303ms,true,-,May  8 14:21:53.435425836
1.784818252s,true,-,May  8 14:21:53.435490388
103.137612ms,true,-,May  8 14:21:53.435967819
1.890580606s,true,-,May  8 14:21:53.436080540
91.339259ms,true,-,May  8 14:21:53.436379326
1.898922941s,true,-,May  8 14:21:53.436489600
1.20094286s,true,-,May  8 14:21:53.436519633
1.576964983s,true,-,May  8 14:21:53.436846018
2.59056393s,true,-,May  8 14:21:53.436931235
91.059181ms,true,-,May  8 14:21:53.437602952
1.596275862s,true,-,May  8 14:21:53.437884237
280.055946ms,true,-,May  8 14:21:53.437922786
199.985469ms,true,-,May  8 14:21:53.437987821
202.651292ms,true,-,May  8 14:21:53.438138115
2.295755694s,true,-,May  8 14:21:53.438165246
2.398479538s,true,-,May  8 14:21:53.438303400
1.399462169s,true,-,May  8 14:21:53.438404160
2.193563264s,true,-,May  8 14:21:53.438528475
293.11712ms,true,-,May  8 14:21:53.438603517
187.829988ms,true,-,May  8 14:21:53.438609745
1.394122908s,true,-,May  8 14:21:53.438635451
280.238399ms,true,-,May  8 14:21:53.438836775
1.19797389s,true,-,May  8 14:21:53.439227642
1.790689733s,true,-,May  8 14:21:53.440209751
1.996032658s,true,-,May  8 14:21:53.440452234
107.160406ms,true,-,May  8 14:21:53.440511261
189.228168ms,true,-,May  8 14:21:53.441288988
1.804526723s,true,-,May  8 14:21:53.441442461
284.100285ms,true,-,May  8 14:21:53.442426395
3.804780974s,true,-,May  8 14:21:53.442471148
97.746596ms,true,-,May  8 14:21:53.442547211
1.504425217s,true,-,May  8 14:21:53.442630222
1.70584066s,true,-,May  8 14:21:53.442806525
109.62242ms,true,-,May  8 14:21:53.442980117
188.399406ms,true,-,May  8 14:21:53.443316455
8.800651ms,true,-,May  8 14:21:53.443393113
202.6638ms,true,-,May  8 14:21:53.444150059
209.759201ms,true,-,May  8 14:21:53.445537146
1.80974773s,true,-,May  8 14:21:53.445545939
1.807891108s,true,-,May  8 14:21:53.445661282
288.043586ms,true,-,May  8 14:21:53.446014063
300.758748ms,true,-,May  8 14:21:53.446081641
1.793528727s,true,-,May  8 14:21:53.446201394
105.115916ms,true,-,May  8 14:21:53.446441483
286.437137ms,true,-,May  8 14:21:53.446476924
2.493876864s,true,-,May  8 14:21:53.446969454
1.793388794s,true,-,May  8 14:21:53.447285873
199.194924ms,true,-,May  8 14:21:53.448676328
115.302555ms,true,-,May  8 14:21:53.448712786
101.750519ms,true,-,May  8 14:21:53.448771605
194.896882ms,true,-,May  8 14:21:53.448804878
209.963416ms,true,-,May  8 14:21:53.448947930
304.663803ms,true,-,May  8 14:21:53.449275947
1.59395816s,true,-,May  8 14:21:53.449987478
214.238211ms,true,-,May  8 14:21:53.449989167
12.059684ms,true,-,May  8 14:21:53.450203193
1.599902615s,true,-,May  8 14:21:53.450295656
12.666458ms,true,-,May  8 14:21:53.450556851
290.721353ms,true,-,May  8 14:21:53.450783373
114.51445ms,true,-,May  8 14:21:53.452122541
1.796066263s,true,-,May  8 14:21:53.452126318
213.19122ms,true,-,May  8 14:21:53.452254575
1.206106602s,true,-,May  8 14:21:53.452469668
1.907089802s,true,-,May  8 14:21:53.452599841
20.011683ms,true,-,May  8 14:21:53.452981098
1.803689634s,true,-,May  8 14:21:53.453283534
15.010965ms,true,-,May  8 14:21:53.453317503
197.238186ms,true,-,May  8 14:21:53.453472209
104.903239ms,true,-,May  8 14:21:53.453529609
2.62112598s,true,-,May  8 14:21:53.453542374
20.980028ms,true,-,May  8 14:21:53.454104986
308.512704ms,true,-,May  8 14:21:53.454105599
1.218648944s,true,-,May  8 14:21:53.454437513
1.719582599s,true,-,May  8 14:21:53.454684455
16.280006ms,true,-,May  8 14:21:53.454894457
122.720193ms,true,-,May  8 14:21:53.454963397
