
Number of requests,Medium response time,Error percentage,Throughput
601.767089ms,true,-,May  8 14:20:24.247387227
297.867178ms,true,-,May  8 14:20:24.247390275
297.915641ms,true,-,May  8 14:20:24.247515477
404.198476ms,true,-,May  8 14:20:24.247596416
306.464472ms,true,-,May  8 14:20:24.247605355
1.194521312s,true,-,May  8 14:20:24.247738123
605.716097ms,true,-,May  8 14:20:24.247895377
2.099574537s,true,-,May  8 14:20:24.247925159
1.803760252s,true,-,May  8 14:20:24.247961332
602.216828ms,true,-,May  8 14:20:24.249278366
906.030905ms,true,-,May  8 14:20:24.249295181
1.413346241s,true,-,May  8 14:20:24.249331089
1.101087937s,true,-,May  8 14:20:24.249663243
1.805846647s,true,-,May  8 14:20:24.249902572
1.113708311s,true,-,May  8 14:20:24.250557710
1.004994678s,true,-,May  8 14:20:24.250899663
1.188226268s,true,-,May  8 14:20:24.251619047
1.297923101s,true,-,May  8 14:20:24.252036398
1.294262034s,true,-,May  8 14:20:24.252170538
308.11811ms,true,-,May  8 14:20:24.252814147
603.201823ms,true,-,May  8 14:20:24.252855216
1.411674577s,true,-,May  8 14:20:24.257029460
502.1357ms,true,-,May  8 14:20:24.257213611
309.522487ms,true,-,May  8 14:20:24.257310071
1.200070565s,true,-,May  8 14:20:24.257318698
1.198299045s,true,-,May  8 14:20:24.257490128
1.195357708s,true,-,May  8 14:20:24.257877705
908.341543ms,true,-,May  8 14:20:24.257880007
1.309790019s,true,-,May  8 14:20:24.257887984
615.477759ms,true,-,May  8 14:20:24.258108312
1.22329123s,true,-,May  8 14:20:24.258132283
1.112118163s,true,-,May  8 14:20:24.258268854
1.224598416s,true,-,May  8 14:20:24.258296058
417.427426ms,true,-,May  8 14:20:24.258313246
524.381421ms,true,-,May  8 14:20:24.258424940
408.929707ms,true,-,May  8 14:20:24.258526538
421.634365ms,true,-,May  8 14:20:24.258700364
1.616569884s,true,-,May  8 14:20:24.258726051
309.081972ms,true,-,May  8 14:20:24.258756278
524.709926ms,true,-,May  8 14:20:24.258775553
320.02803ms,true,-,May  8 14:20:24.259076592
312.945248ms,true,-,May  8 14:20:24.259076748
1.426953022s,true,-,May  8 14:20:24.259381162
1.197236374s,true,-,May  8 14:20:24.259442011
1.021792708s,true,-,May  8 14:20:24.259514755
1.302385544s,true,-,May  8 14:20:24.259879836
1.511576436s,true,-,May  8 14:20:24.260204729
413.913926ms,true,-,May  8 14:20:24.261577140
317.852933ms,true,-,May  8 14:20:24.261996970
318.222337ms,true,-,May  8 14:20:24.262028704
523.838074ms,true,-,May  8 14:20:24.262062922
1.61948746s,true,-,May  8 14:20:24.262155564
429.903965ms,true,-,May  8 14:20:24.262269050
823.082073ms,true,-,May  8 14:20:24.262434358
1.222834408s,true,-,May  8 14:20:24.262632164
308.841082ms,true,-,May  8 14:20:24.262760152
1.428968465s,true,-,May  8 14:20:24.262822008
1.304681861s,true,-,May  8 14:20:24.263057520
709.137565ms,true,-,May  8 14:20:24.263080769
1.129920308s,true,-,May  8 14:20:24.263190762
1.201005417s,true,-,May  8 14:20:24.263378224
1.309058472s,true,-,May  8 14:20:24.263683791
1.377918787s,true,-,May  8 14:20:24.332448328
699.564586ms,true,-,May  8 14:20:24.332540357
378.609563ms,true,-,May  8 14:20:24.332649305
1.497499348s,true,-,May  8 14:20:24.332667155
1.377085459s,true,-,May  8 14:20:24.332852809
1.8986141s,true,-,May  8 14:20:24.333249750
581.149925ms,true,-,May  8 14:20:24.333278116
565.766853ms,true,-,May  8 14:20:24.333344939
790.612997ms,true,-,May  8 14:20:24.333415099
386.319762ms,true,-,May  8 14:20:24.333431927
892.108638ms,true,-,May  8 14:20:24.334036192
790.332065ms,true,-,May  8 14:20:24.334045752
597.488427ms,true,-,May  8 14:20:24.334045871
1.601640734s,true,-,May  8 14:20:24.334141592
1.38052881s,true,-,May  8 14:20:24.334470485
793.545548ms,true,-,May  8 14:20:24.335808323
1.58156237s,true,-,May  8 14:20:24.335994271
1.500833627s,true,-,May  8 14:20:24.336002466
1.378409003s,true,-,May  8 14:20:24.336071492
988.937497ms,true,-,May  8 14:20:24.336088243
995.773716ms,true,-,May  8 14:20:24.336586485
1.296978332s,true,-,May  8 14:20:24.336645907
397.318164ms,true,-,May  8 14:20:24.336933424
2.082321307s,true,-,May  8 14:20:24.337220903
602.948068ms,true,-,May  8 14:20:24.337500046
583.049404ms,true,-,May  8 14:20:24.337507463
403.672643ms,true,-,May  8 14:20:24.337778236
988.380908ms,true,-,May  8 14:20:24.338062862
1.381249053s,true,-,May  8 14:20:24.339645528
403.054148ms,true,-,May  8 14:20:24.339683516
997.834862ms,true,-,May  8 14:20:24.339696262
1.202856273s,true,-,May  8 14:20:24.339707401
1.406751184s,true,-,May  8 14:20:24.339941217
404.760827ms,true,-,May  8 14:20:24.340147123
1.58765498s,true,-,May  8 14:20:24.340776511
902.23433ms,true,-,May  8 14:20:24.341599735
395.42219ms,true,-,May  8 14:20:24.341780771
596.280039ms,true,-,May  8 14:20:24.341815109
2.10788013s,true,-,May  8 14:20:24.341852001
1.408361534s,true,-,May  8 14:20:24.341929523
392.554542ms,true,-,May  8 14:20:24.342060545
387.329839ms,true,-,May  8 14:20:24.342204546
1.386012383s,true,-,May  8 14:20:24.342256731
595.326898ms,true,-,May  8 14:20:24.342268943
396.486558ms,true,-,May  8 14:20:24.344149360
499.720447ms,true,-,May  8 14:20:24.344188825
1.503078738s,true,-,May  8 14:20:24.344788791
1.108951504s,true,-,May  8 14:20:24.345633203
1.291505766s,true,-,May  8 14:20:24.345635186
500.574944ms,true,-,May  8 14:20:24.345721842
1.299987968s,true,-,May  8 14:20:24.345742757
390.790624ms,true,-,May  8 14:20:24.345743056
496.626959ms,true,-,May  8 14:20:24.345778036
1.389959965s,true,-,May  8 14:20:24.345875110
599.010463ms,true,-,May  8 14:20:24.345881678
404.620973ms,true,-,May  8 14:20:24.346014731
1.196970822s,true,-,May  8 14:20:24.346112146
390.844829ms,true,-,May  8 14:20:24.346141692
1.106171988s,true,-,May  8 14:20:24.346266661
399.190037ms,true,-,May  8 14:20:24.346848534
1.591894728s,true,-,May  8 14:20:24.346913112
1.293096564s,true,-,May  8 14:20:24.347562998
1.389736788s,true,-,May  8 14:20:24.347764739
906.621435ms,true,-,May  8 14:20:24.348865598
1.215395829s,true,-,May  8 14:20:24.348868809
1.478317235s,true,-,May  8 14:20:24.432356952
792.361126ms,true,-,May  8 14:20:24.432501740
482.655709ms,true,-,May  8 14:20:24.432629569
1.598865559s,true,-,May  8 14:20:24.432654561
1.392931016s,true,-,May  8 14:20:24.432703851
790.0525ms,true,-,May  8 14:20:24.432747022
486.686218ms,true,-,May  8 14:20:24.432748598
1.0838817s,true,-,May  8 14:20:24.432971010
788.825089ms,true,-,May  8 14:20:24.433029405
584.108152ms,true,-,May  8 14:20:24.433453270
993.283507ms,true,-,May  8 14:20:24.433629739
1.484786716s,true,-,May  8 14:20:24.433781112
491.838922ms,true,-,May  8 14:20:24.433794498
1.478920479s,true,-,May  8 14:20:24.434474043
2.094915986s,true,-,May  8 14:20:24.434566974
494.301334ms,true,-,May  8 14:20:24.434694377
488.707007ms,true,-,May  8 14:20:24.434735675
1.380804714s,true,-,May  8 14:20:24.435500348
1.094034528s,true,-,May  8 14:20:24.435643674
495.621482ms,true,-,May  8 14:20:24.435750519
1.092127801s,true,-,May  8 14:20:24.436517201
1.089600027s,true,-,May  8 14:20:24.436543062
495.780856ms,true,-,May  8 14:20:24.437120261
797.668529ms,true,-,May  8 14:20:24.437145924
498.708819ms,true,-,May  8 14:20:24.437278888
704.842341ms,true,-,May  8 14:20:24.437470054
901.994634ms,true,-,May  8 14:20:24.437472619
1.004057389s,true,-,May  8 14:20:24.437550191
1.374359275s,true,-,May  8 14:20:24.437581987
798.665143ms,true,-,May  8 14:20:24.437639486
1.7021285s,true,-,May  8 14:20:24.438052303
1.592699423s,true,-,May  8 14:20:24.439367570
1.484288849s,true,-,May  8 14:20:24.439368624
794.215467ms,true,-,May  8 14:20:24.439465766
704.605034ms,true,-,May  8 14:20:24.439466005
1.689753792s,true,-,May  8 14:20:24.439488077
597.575424ms,true,-,May  8 14:20:24.439579563
494.687535ms,true,-,May  8 14:20:24.439698236
500.365656ms,true,-,May  8 14:20:24.439811386
594.536666ms,true,-,May  8 14:20:24.440300139
1.290277085s,true,-,May  8 14:20:24.440378421
1.38100094s,true,-,May  8 14:20:24.441255866
1.292947722s,true,-,May  8 14:20:24.441294797
1.702614264s,true,-,May  8 14:20:24.441371280
1.798631974s,true,-,May  8 14:20:24.441387688
1.994972147s,true,-,May  8 14:20:24.441535293
493.545372ms,true,-,May  8 14:20:24.441701917
809.342442ms,true,-,May  8 14:20:24.442531927
1.486151799s,true,-,May  8 14:20:24.442755557
1.48685612s,true,-,May  8 14:20:24.443026172
1.491141839s,true,-,May  8 14:20:24.443210249
900.147338ms,true,-,May  8 14:20:24.443974846
1.296339928s,true,-,May  8 14:20:24.445014198
1.099552393s,true,-,May  8 14:20:24.445857643
1.399370338s,true,-,May  8 14:20:24.446089617
505.581028ms,true,-,May  8 14:20:24.446392261
1.212452653s,true,-,May  8 14:20:24.446395646
695.980572ms,true,-,May  8 14:20:24.446412786
1.400341907s,true,-,May  8 14:20:24.446727087
713.296089ms,true,-,May  8 14:20:24.448467950
1.385780629s,true,-,May  8 14:20:24.449061474
499.543913ms,true,-,May  8 14:20:24.449488266
1.907549682s,true,-,May  8 14:20:24.450409878
602.844218ms,true,-,May  8 14:20:24.450423719
717.670158ms,true,-,May  8 14:20:24.450428197
411.374713ms,true,-,May  8 14:20:24.450452172
315.209525ms,true,-,May  8 14:20:24.450468006
2.017806531s,true,-,May  8 14:20:24.450661550
1.696292926s,true,-,May  8 14:20:24.450684435
1.105096347s,true,-,May  8 14:20:24.450856132
504.817835ms,true,-,May  8 14:20:24.450923372
1.103268021s,true,-,May  8 14:20:24.450952672
1.49408494s,true,-,May  8 14:20:24.451128711
907.797083ms,true,-,May  8 14:20:24.451253347
503.247138ms,true,-,May  8 14:20:24.451259270
713.083001ms,true,-,May  8 14:20:24.451557377
1.614945113s,true,-,May  8 14:20:24.451668858
412.388812ms,true,-,May  8 14:20:24.451880689
502.430433ms,true,-,May  8 14:20:24.452126938
607.165394ms,true,-,May  8 14:20:24.452950488
414.928584ms,true,-,May  8 14:20:24.454360210
408.821094ms,true,-,May  8 14:20:24.454458508
1.620719458s,true,-,May  8 14:20:24.454550869
808.422751ms,true,-,May  8 14:20:24.454560922
415.347373ms,true,-,May  8 14:20:24.454570924
1.407900256s,true,-,May  8 14:20:24.454614252
605.657221ms,true,-,May  8 14:20:24.454798431
418.603654ms,true,-,May  8 14:20:24.455069511
409.180071ms,true,-,May  8 14:20:24.455232577
511.934868ms,true,-,May  8 14:20:24.455240332
409.641341ms,true,-,May  8 14:20:24.455423535
410.356969ms,true,-,May  8 14:20:24.455489747
1.719117112s,true,-,May  8 14:20:24.456152494
412.602738ms,true,-,May  8 14:20:24.456170385
410.346789ms,true,-,May  8 14:20:24.456229629
411.835928ms,true,-,May  8 14:20:24.456341869
410.208178ms,true,-,May  8 14:20:24.456953445
410.88999ms,true,-,May  8 14:20:24.457717301
410.199347ms,true,-,May  8 14:20:24.458070570
425.897531ms,true,-,May  8 14:20:24.464718035
425.830749ms,true,-,May  8 14:20:24.465288378
420.719775ms,true,-,May  8 14:20:24.465751205
428.485994ms,true,-,May  8 14:20:24.466155097
426.626431ms,true,-,May  8 14:20:24.466183097
422.252476ms,true,-,May  8 14:20:24.466401922
425.24442ms,true,-,May  8 14:20:24.467075149
423.599055ms,true,-,May  8 14:20:24.467479735
423.988365ms,true,-,May  8 14:20:24.468025337
393.89248ms,true,-,May  8 14:20:24.532030789
399.806386ms,true,-,May  8 14:20:24.532121748
592.514863ms,true,-,May  8 14:20:24.532321384
598.150585ms,true,-,May  8 14:20:24.532573533
493.260666ms,true,-,May  8 14:20:24.532588429
1.479596062s,true,-,May  8 14:20:24.533981196
1.587563056s,true,-,May  8 14:20:24.534821697
487.148771ms,true,-,May  8 14:20:24.535448946
400.903019ms,true,-,May  8 14:20:24.536133172
278.161647ms,true,-,May  8 14:20:24.536165070
300.527604ms,true,-,May  8 14:20:24.536197927
297.865822ms,true,-,May  8 14:20:24.537272143
295.989174ms,true,-,May  8 14:20:24.537290146
2.889335924s,true,-,May  8 14:20:24.538149249
1.570405968s,true,-,May  8 14:20:24.633082529
392.682923ms,true,-,May  8 14:20:24.633190572
372.467532ms,true,-,May  8 14:20:24.634055332
194.681987ms,true,-,May  8 14:20:24.634268142
170.076419ms,true,-,May  8 14:20:24.634799999
185.923703ms,true,-,May  8 14:20:24.636339379
786.356006ms,true,-,May  8 14:20:24.636347419
104.158281ms,true,-,May  8 14:20:24.636556871
1.103746419s,true,-,May  8 14:20:24.637062728
201.961526ms,true,-,May  8 14:20:24.639438404
705.1345ms,true,-,May  8 14:20:24.639483755
174.233612ms,true,-,May  8 14:20:24.639559218
200.1041ms,true,-,May  8 14:20:24.639574836
1.587887552s,true,-,May  8 14:20:24.639577237
499.802925ms,true,-,May  8 14:20:24.639592870
303.044693ms,true,-,May  8 14:20:24.640272480
404.505893ms,true,-,May  8 14:20:24.640289211
189.467155ms,true,-,May  8 14:20:24.640328536
208.18975ms,true,-,May  8 14:20:24.640943664
381.637928ms,true,-,May  8 14:20:24.641025271
1.894875275s,true,-,May  8 14:20:24.649156440
510.790979ms,true,-,May  8 14:20:24.649242341
182.16438ms,true,-,May  8 14:20:24.649255927
208.074596ms,true,-,May  8 14:20:24.649616751
303.788641ms,true,-,May  8 14:20:24.649936840
10.51435ms,true,-,May  8 14:20:24.650003065
116.507369ms,true,-,May  8 14:20:24.650493117
514.132429ms,true,-,May  8 14:20:24.650859532
1.612132635s,true,-,May  8 14:20:24.651942471
407.122169ms,true,-,May  8 14:20:24.651944346
320.358711ms,true,-,May  8 14:20:24.653033678
391.080533ms,true,-,May  8 14:20:24.653149140
405.626104ms,true,-,May  8 14:20:24.653228207
419.960216ms,true,-,May  8 14:20:24.653977906
395.678552ms,true,-,May  8 14:20:24.654216322
312.741856ms,true,-,May  8 14:20:24.654347886
518.042196ms,true,-,May  8 14:20:24.654429960
515.458916ms,true,-,May  8 14:20:24.654498726
406.730802ms,true,-,May  8 14:20:24.654663056
208.877346ms,true,-,May  8 14:20:24.654854761
617.081582ms,true,-,May  8 14:20:24.654876997
117.660822ms,true,-,May  8 14:20:24.654940266
217.700466ms,true,-,May  8 14:20:24.654986178
215.522679ms,true,-,May  8 14:20:24.654994588
198.8483ms,true,-,May  8 14:20:24.655022332
412.833249ms,true,-,May  8 14:20:24.655235222
319.35137ms,true,-,May  8 14:20:24.655353815
1.594663045s,true,-,May  8 14:20:24.655364140
406.130003ms,true,-,May  8 14:20:24.655431860
207.094112ms,true,-,May  8 14:20:24.655569019
516.182892ms,true,-,May  8 14:20:24.655602762
514.024366ms,true,-,May  8 14:20:24.655628944
516.641933ms,true,-,May  8 14:20:24.655752264
222.780534ms,true,-,May  8 14:20:24.655817619
200.93415ms,true,-,May  8 14:20:24.657891528
518.347037ms,true,-,May  8 14:20:24.657895459
206.4105ms,true,-,May  8 14:20:24.657979891
708.029027ms,true,-,May  8 14:20:24.658120512
1.306118985s,true,-,May  8 14:20:24.658170181
916.679702ms,true,-,May  8 14:20:24.658466828
1.595348555s,true,-,May  8 14:20:24.658509166
472.858114ms,true,-,May  8 14:20:24.732749674
592.449985ms,true,-,May  8 14:20:24.732754047
75.057743ms,true,-,May  8 14:20:24.732958672
475.315384ms,true,-,May  8 14:20:24.733200036
799.313656ms,true,-,May  8 14:20:24.733792524
497.826695ms,true,-,May  8 14:20:24.733804262
2.091162352s,true,-,May  8 14:20:24.733805849
1.297113285s,true,-,May  8 14:20:24.733806797
1.20078467s,true,-,May  8 14:20:24.734060337
801.506532ms,true,-,May  8 14:20:24.734216154
501.19311ms,true,-,May  8 14:20:24.734243910
1.184230303s,true,-,May  8 14:20:24.734384368
1.674612133s,true,-,May  8 14:20:24.735981879
1.674142053s,true,-,May  8 14:20:24.735991469
269.836084ms,true,-,May  8 14:20:24.736022059
396.33627ms,true,-,May  8 14:20:24.736027020
1.67348761s,true,-,May  8 14:20:24.736029193
390.150625ms,true,-,May  8 14:20:24.736037678
288.041268ms,true,-,May  8 14:20:24.736071703
1.892298408s,true,-,May  8 14:20:24.737504213
88.242871ms,true,-,May  8 14:20:24.737505017
892.800007ms,true,-,May  8 14:20:24.737564074
205.203813ms,true,-,May  8 14:20:24.737798899
1.093415755s,true,-,May  8 14:20:24.740248697
599.589876ms,true,-,May  8 14:20:24.741443017
496.968399ms,true,-,May  8 14:20:24.744363498
1.309502974s,true,-,May  8 14:20:24.744654666
294.230091ms,true,-,May  8 14:20:24.744659931
93.268464ms,true,-,May  8 14:20:24.745214800
294.505329ms,true,-,May  8 14:20:24.746390235
87.986174ms,true,-,May  8 14:20:24.746499425
608.787354ms,true,-,May  8 14:20:24.746714378
1.503908173s,true,-,May  8 14:20:24.747489052
1.597212723s,true,-,May  8 14:20:24.747713591
1.515858526s,true,-,May  8 14:20:24.748429230
811.437233ms,true,-,May  8 14:20:24.748825296
1.308765108s,true,-,May  8 14:20:24.749185858
1.615924277s,true,-,May  8 14:20:24.749213551
100.267058ms,true,-,May  8 14:20:24.749429150
109.103568ms,true,-,May  8 14:20:24.749436385
95.184083ms,true,-,May  8 14:20:24.749620327
405.40652ms,true,-,May  8 14:20:24.750200972
317.469767ms,true,-,May  8 14:20:24.750265638
2.604804924s,true,-,May  8 14:20:24.750556764
985.258736ms,true,-,May  8 14:20:24.750560417
1.017191898s,true,-,May  8 14:20:24.750683344
1.614447499s,true,-,May  8 14:20:24.750700250
95.898752ms,true,-,May  8 14:20:24.750780307
1.615658306s,true,-,May  8 14:20:24.751464734
97.288892ms,true,-,May  8 14:20:24.751641069
93.744956ms,true,-,May  8 14:20:24.751672596
101.938683ms,true,-,May  8 14:20:24.751946963
1.114395267s,true,-,May  8 14:20:24.752013319
1.720706912s,true,-,May  8 14:20:24.753679919
303.373243ms,true,-,May  8 14:20:24.753837413
1.0176435s,true,-,May  8 14:20:24.753881800
420.517897ms,true,-,May  8 14:20:24.754662837
512.904391ms,true,-,May  8 14:20:24.754682806
1.821309401s,true,-,May  8 14:20:24.754832141
1.802116203s,true,-,May  8 14:20:24.754868793
101.834576ms,true,-,May  8 14:20:24.754872199
1.800454126s,true,-,May  8 14:20:24.754920740
315.23771ms,true,-,May  8 14:20:24.754941268
816.843396ms,true,-,May  8 14:20:24.755006220
100.939836ms,true,-,May  8 14:20:24.755160201
1.797404846s,true,-,May  8 14:20:24.755479435
100.997142ms,true,-,May  8 14:20:24.755663866
508.33446ms,true,-,May  8 14:20:24.755944747
101.321434ms,true,-,May  8 14:20:24.756180828
412.137509ms,true,-,May  8 14:20:24.756292665
1.107422692s,true,-,May  8 14:20:24.756338669
1.910786182s,true,-,May  8 14:20:24.756668815
25.449609ms,true,-,May  8 14:20:24.758657946
513.531068ms,true,-,May  8 14:20:24.758709936
24.970513ms,true,-,May  8 14:20:24.758771108
24.95907ms,true,-,May  8 14:20:24.758773483
126.54708ms,true,-,May  8 14:20:24.759735230
26.771362ms,true,-,May  8 14:20:24.759735700
1.986562466s,true,-,May  8 14:20:24.831893827
2.490402779s,true,-,May  8 14:20:24.832942377
486.956972ms,true,-,May  8 14:20:24.832977279
1.682872781s,true,-,May  8 14:20:24.832991339
178.057973ms,true,-,May  8 14:20:24.833001091
497.203575ms,true,-,May  8 14:20:24.833019431
886.791961ms,true,-,May  8 14:20:24.834389900
382.718263ms,true,-,May  8 14:20:24.834392554
2.401551677s,true,-,May  8 14:20:24.834408909
1.190004506s,true,-,May  8 14:20:24.834485519
1.792597985s,true,-,May  8 14:20:24.834500572
692.675111ms,true,-,May  8 14:20:24.834569273
692.770707ms,true,-,May  8 14:20:24.834592978
379.745888ms,true,-,May  8 14:20:24.834820886
698.838868ms,true,-,May  8 14:20:24.835212311
177.199901ms,true,-,May  8 14:20:24.835373630
790.332429ms,true,-,May  8 14:20:24.835398440
901.512391ms,true,-,May  8 14:20:24.836666904
1.791292283s,true,-,May  8 14:20:24.836670385
197.334959ms,true,-,May  8 14:20:24.836916314
383.015532ms,true,-,May  8 14:20:24.837580133
889.872186ms,true,-,May  8 14:20:24.837659976
1.590946957s,true,-,May  8 14:20:24.837799496
1.487725105s,true,-,May  8 14:20:24.838208480
891.097338ms,true,-,May  8 14:20:24.838255458
201.703386ms,true,-,May  8 14:20:24.838264886
1.68883446s,true,-,May  8 14:20:24.838611324
1.492607824s,true,-,May  8 14:20:24.838843880
386.752553ms,true,-,May  8 14:20:24.838884919
2.605427328s,true,-,May  8 14:20:24.839085265
82.440252ms,true,-,May  8 14:20:24.839113266
84.427478ms,true,-,May  8 14:20:24.839306690
1.602468356s,true,-,May  8 14:20:24.839537501
497.507398ms,true,-,May  8 14:20:24.839782455
1.890890175s,true,-,May  8 14:20:24.839892676
1.090151461s,true,-,May  8 14:20:24.840402418
893.487912ms,true,-,May  8 14:20:24.841489090
186.030228ms,true,-,May  8 14:20:24.841636368
805.070048ms,true,-,May  8 14:20:24.841704001
183.821967ms,true,-,May  8 14:20:24.841808007
185.991749ms,true,-,May  8 14:20:24.841812951
598.639817ms,true,-,May  8 14:20:24.841883500
1.298699358s,true,-,May  8 14:20:24.842543321
1.409725592s,true,-,May  8 14:20:24.843456675
606.072972ms,true,-,May  8 14:20:24.843523148
604.489985ms,true,-,May  8 14:20:24.843788769
2.088838292s,true,-,May  8 14:20:24.843932087
188.42234ms,true,-,May  8 14:20:24.843996082
4.050806ms,true,-,May  8 14:20:24.844458921
406.991802ms,true,-,May  8 14:20:24.845053229
13.887519ms,true,-,May  8 14:20:24.845886645
4.702332ms,true,-,May  8 14:20:24.846592169
14.078618ms,true,-,May  8 14:20:24.847025583
14.159602ms,true,-,May  8 14:20:24.847163703
5.695637ms,true,-,May  8 14:20:24.847191119
15.25307ms,true,-,May  8 14:20:24.848301476
6.915295ms,true,-,May  8 14:20:24.848558656
1.086960521s,true,-,May  8 14:20:24.932648270
1.880485404s,true,-,May  8 14:20:24.933558418
184.733859ms,true,-,May  8 14:20:24.933568320
1.977347764s,true,-,May  8 14:20:24.933569944
278.211132ms,true,-,May  8 14:20:24.933578799
490.863799ms,true,-,May  8 14:20:24.933628864
585.86645ms,true,-,May  8 14:20:24.933635297
279.147163ms,true,-,May  8 14:20:24.933650666
277.949958ms,true,-,May  8 14:20:24.933704767
91.318ms,true,-,May  8 14:20:24.933867306
1.900287093s,true,-,May  8 14:20:24.933942374
681.545012ms,true,-,May  8 14:20:24.934374897
1.888693834s,true,-,May  8 14:20:24.935390677
1.799942004s,true,-,May  8 14:20:24.936142632
1.591360327s,true,-,May  8 14:20:24.936448936
2.200040246s,true,-,May  8 14:20:24.936458083
281.261182ms,true,-,May  8 14:20:24.936499374
88.363157ms,true,-,May  8 14:20:24.936669246
603.483418ms,true,-,May  8 14:20:24.936921464
98.036437ms,true,-,May  8 14:20:24.937348961
1.803748253s,true,-,May  8 14:20:24.937416480
2.182175087s,true,-,May  8 14:20:24.937497646
1.304427592s,true,-,May  8 14:20:24.937520275
797.268751ms,true,-,May  8 14:20:24.937558791
496.33821ms,true,-,May  8 14:20:24.937715674
471.946655ms,true,-,May  8 14:20:24.938172721
2.092645214s,true,-,May  8 14:20:24.938188303
2.299671575s,true,-,May  8 14:20:24.938291649
989.016335ms,true,-,May  8 14:20:24.938577427
1.004636913s,true,-,May  8 14:20:24.938753693
1.879083998s,true,-,May  8 14:20:24.938780301
1.873377307s,true,-,May  8 14:20:24.938820314
2.604102892s,true,-,May  8 14:20:24.938872785
1.698225229s,true,-,May  8 14:20:24.939460493
206.709966ms,true,-,May  8 14:20:24.939629259
408.026344ms,true,-,May  8 14:20:24.940201363
196.27901ms,true,-,May  8 14:20:24.940951871
185.460722ms,true,-,May  8 14:20:24.941129363
1.296325018s,true,-,May  8 14:20:24.941772504
287.110409ms,true,-,May  8 14:20:24.942472279
207.555569ms,true,-,May  8 14:20:24.943544808
9.921996ms,true,-,May  8 14:20:24.943564989
703.304474ms,true,-,May  8 14:20:24.944341978
1.011784591s,true,-,May  8 14:20:24.944477824
1.39038321s,true,-,May  8 14:20:24.944542462
1.307390665s,true,-,May  8 14:20:24.946161192
1.195293815s,true,-,May  8 14:20:24.946366270
909.546712ms,true,-,May  8 14:20:24.947138512
2.000788335s,true,-,May  8 14:20:24.949220559
2.210656203s,true,-,May  8 14:20:24.949398852
512.885301ms,true,-,May  8 14:20:24.949434816
1.995397656s,true,-,May  8 14:20:24.949437824
509.964946ms,true,-,May  8 14:20:24.949458882
16.085049ms,true,-,May  8 14:20:24.949663144
13.144228ms,true,-,May  8 14:20:24.950069807
704.613789ms,true,-,May  8 14:20:24.950192257
1.016099746s,true,-,May  8 14:20:24.950231286
213.023972ms,true,-,May  8 14:20:24.950594547
905.736015ms,true,-,May  8 14:20:24.950974642
116.541739ms,true,-,May  8 14:20:24.951035152
1.418252819s,true,-,May  8 14:20:24.951043685
317.046708ms,true,-,May  8 14:20:24.951320014
704.963611ms,true,-,May  8 14:20:24.951663643
1.404059901s,true,-,May  8 14:20:24.951898637
117.323289ms,true,-,May  8 14:20:24.951899640
2.314660037s,true,-,May  8 14:20:24.951982516
508.77638ms,true,-,May  8 14:20:24.951992276
1.104208409s,true,-,May  8 14:20:24.952031081
17.652999ms,true,-,May  8 14:20:24.952032379
1.199418746s,true,-,May  8 14:20:24.952251422
1.396670606s,true,-,May  8 14:20:24.952396039
311.367841ms,true,-,May  8 14:20:24.952397974
196.909236ms,true,-,May  8 14:20:24.952862667
511.381353ms,true,-,May  8 14:20:24.953090095
115.684169ms,true,-,May  8 14:20:24.953270161
1.398262093s,true,-,May  8 14:20:25.032104218
576.47238ms,true,-,May  8 14:20:25.032704546
1.785825132s,true,-,May  8 14:20:25.032772264
1.089024003s,true,-,May  8 14:20:25.033118650
1.187588178s,true,-,May  8 14:20:25.033136910
785.71985ms,true,-,May  8 14:20:25.033240701
380.094809ms,true,-,May  8 14:20:25.033247870
375.163021ms,true,-,May  8 14:20:25.033290885
1.496400736s,true,-,May  8 14:20:25.033303008
281.648378ms,true,-,May  8 14:20:25.033310819
895.137569ms,true,-,May  8 14:20:25.033312682
691.498544ms,true,-,May  8 14:20:25.033318639
593.569962ms,true,-,May  8 14:20:25.033386756
80.329401ms,true,-,May  8 14:20:25.033610978
2.100277109s,true,-,May  8 14:20:25.035163778
2.285823159s,true,-,May  8 14:20:25.035671556
98.350095ms,true,-,May  8 14:20:25.035915102
400.199681ms,true,-,May  8 14:20:25.036555892
381.673916ms,true,-,May  8 14:20:25.036671915
1.092908334s,true,-,May  8 14:20:25.036771641
289.801008ms,true,-,May  8 14:20:25.037501983
4.115241ms,true,-,May  8 14:20:25.037505540
1.495880112s,true,-,May  8 14:20:25.037912773
88.672062ms,true,-,May  8 14:20:25.038116980
1.089228379s,true,-,May  8 14:20:25.038290005
386.360555ms,true,-,May  8 14:20:25.038309052
776.282237ms,true,-,May  8 14:20:25.038316047
691.755326ms,true,-,May  8 14:20:25.038609237
402.230377ms,true,-,May  8 14:20:25.039297214
101.627371ms,true,-,May  8 14:20:25.039924935
702.753669ms,true,-,May  8 14:20:25.040267807
794.100199ms,true,-,May  8 14:20:25.040636265
285.628001ms,true,-,May  8 14:20:25.040637325
791.676003ms,true,-,May  8 14:20:25.040962971
1.191625221s,true,-,May  8 14:20:25.041351098
1.399542069s,true,-,May  8 14:20:25.041608604
593.6138ms,true,-,May  8 14:20:25.041640756
208.440275ms,true,-,May  8 14:20:25.043820823
2.19877305s,true,-,May  8 14:20:25.044484978
