
Number of requests,Medium response time,Error percentage,Throughput
66000,609.77922ms,0,854.3012578652167
Type,Requests per second,Duration,
grpc,10000,3s,
grpc,12000,3s,
Response time,Success,Error,End time
199.840454ms,true,-,May  8 14:14:45.535939149
801.690233ms,true,-,May  8 14:14:45.536054419
995.319795ms,true,-,May  8 14:14:45.536091382
186.19752ms,true,-,May  8 14:14:45.536160036
1.397999723s,true,-,May  8 14:14:45.536161768
199.188927ms,true,-,May  8 14:14:45.536314918
393.878063ms,true,-,May  8 14:14:45.536360859
991.520942ms,true,-,May  8 14:14:45.536387334
95.795848ms,true,-,May  8 14:14:45.536422457
697.331952ms,true,-,May  8 14:14:45.536494970
95.958431ms,true,-,May  8 14:14:45.536563351
1.101930293s,true,-,May  8 14:14:45.537271075
190.975577ms,true,-,May  8 14:14:45.540952552
1.105103086s,true,-,May  8 14:14:45.541624688
898.676348ms,true,-,May  8 14:14:45.633970124
391.941833ms,true,-,May  8 14:14:45.738804066
391.866464ms,true,-,May  8 14:14:45.741766147
391.306198ms,true,-,May  8 14:14:45.741786155
894.196656ms,true,-,May  8 14:14:45.741880534
1.696192849s,true,-,May  8 14:14:45.741928097
406.789064ms,true,-,May  8 14:14:45.741971526
410.264706ms,true,-,May  8 14:14:45.742035577
708.357793ms,true,-,May  8 14:14:45.742061647
392.36097ms,true,-,May  8 14:14:45.742188102
395.49558ms,true,-,May  8 14:14:45.742188246
394.103115ms,true,-,May  8 14:14:45.742199869
393.329256ms,true,-,May  8 14:14:45.742244835
809.229675ms,true,-,May  8 14:14:45.742293848
1.002405355s,true,-,May  8 14:14:45.742307778
1.003571596s,true,-,May  8 14:14:45.742342853
301.333102ms,true,-,May  8 14:14:45.742376472
1.205695972s,true,-,May  8 14:14:45.742444843
407.000811ms,true,-,May  8 14:14:45.742473786
394.563066ms,true,-,May  8 14:14:45.742514044
1.497813392s,true,-,May  8 14:14:45.742583758
899.766538ms,true,-,May  8 14:14:45.742594018
391.861285ms,true,-,May  8 14:14:45.742648820
1.698302199s,true,-,May  8 14:14:45.742694817
392.246666ms,true,-,May  8 14:14:45.742728224
392.237854ms,true,-,May  8 14:14:45.742797081
392.024939ms,true,-,May  8 14:14:45.742833118
601.688215ms,true,-,May  8 14:14:45.742854593
601.88155ms,true,-,May  8 14:14:45.742927112
405.379669ms,true,-,May  8 14:14:45.742947892
1.003485997s,true,-,May  8 14:14:45.743167140
901.169956ms,true,-,May  8 14:14:45.743263710
407.368729ms,true,-,May  8 14:14:45.743265320
408.177567ms,true,-,May  8 14:14:45.743308093
310.488453ms,true,-,May  8 14:14:45.743426011
407.693291ms,true,-,May  8 14:14:45.743428983
1.411332995s,true,-,May  8 14:14:45.743440027
806.738383ms,true,-,May  8 14:14:45.743442124
393.426311ms,true,-,May  8 14:14:45.743499631
1.6977758s,true,-,May  8 14:14:45.743515115
1.894807381s,true,-,May  8 14:14:45.743633657
1.00454798s,true,-,May  8 14:14:45.743716000
309.353476ms,true,-,May  8 14:14:45.743717200
597.229031ms,true,-,May  8 14:14:45.743762982
411.151297ms,true,-,May  8 14:14:45.743786340
408.011866ms,true,-,May  8 14:14:45.743832523
393.636441ms,true,-,May  8 14:14:45.743912060
393.992733ms,true,-,May  8 14:14:45.743943582
393.479145ms,true,-,May  8 14:14:45.743965206
408.778878ms,true,-,May  8 14:14:45.743968732
904.156763ms,true,-,May  8 14:14:45.744003625
398.281732ms,true,-,May  8 14:14:45.748253573
1.41613068s,true,-,May  8 14:14:45.748341136
610.42096ms,true,-,May  8 14:14:45.748351980
398.147121ms,true,-,May  8 14:14:45.748404354
398.190971ms,true,-,May  8 14:14:45.748422297
513.17036ms,true,-,May  8 14:14:45.748429125
400.86942ms,true,-,May  8 14:14:45.748531401
900.867595ms,true,-,May  8 14:14:45.748549003
312.917537ms,true,-,May  8 14:14:45.748559385
608.142806ms,true,-,May  8 14:14:45.748574313
1.412756411s,true,-,May  8 14:14:45.748604967
411.27947ms,true,-,May  8 14:14:45.748607771
715.904422ms,true,-,May  8 14:14:45.748702388
314.676545ms,true,-,May  8 14:14:45.748717731
905.675959ms,true,-,May  8 14:14:45.748726633
1.009519644s,true,-,May  8 14:14:45.748736359
909.861176ms,true,-,May  8 14:14:45.748750515
1.214611647s,true,-,May  8 14:14:45.748762028
1.416022799s,true,-,May  8 14:14:45.748811729
1.506550302s,true,-,May  8 14:14:45.748838762
413.721057ms,true,-,May  8 14:14:45.748879597
1.009937467s,true,-,May  8 14:14:45.748881538
1.610846954s,true,-,May  8 14:14:45.748902914
315.46907ms,true,-,May  8 14:14:45.748905025
909.60786ms,true,-,May  8 14:14:45.748913258
1.916098812s,true,-,May  8 14:14:45.748916742
1.808883267s,true,-,May  8 14:14:45.748955474
1.208428187s,true,-,May  8 14:14:45.749018669
1.612465502s,true,-,May  8 14:14:45.749121854
398.245486ms,true,-,May  8 14:14:45.749163106
913.825923ms,true,-,May  8 14:14:45.749209543
1.012978727s,true,-,May  8 14:14:45.749219944
713.790436ms,true,-,May  8 14:14:45.749236871
1.305872606s,true,-,May  8 14:14:45.749245437
916.330502ms,true,-,May  8 14:14:45.749261452
900.70193ms,true,-,May  8 14:14:45.749264999
1.009453331s,true,-,May  8 14:14:45.749286486
1.098066527s,true,-,May  8 14:14:45.834641474
1.095687627s,true,-,May  8 14:14:45.834657734
2.097137042s,true,-,May  8 14:14:45.834816568
801.422826ms,true,-,May  8 14:14:45.834850292
986.972793ms,true,-,May  8 14:14:45.834883903
796.682685ms,true,-,May  8 14:14:45.834955780
896.448244ms,true,-,May  8 14:14:45.835007931
1.986482938s,true,-,May  8 14:14:45.835067231
1.294712609s,true,-,May  8 14:14:45.835105846
1.893233619s,true,-,May  8 14:14:45.835116032
800.465191ms,true,-,May  8 14:14:45.835129396
1.302081227s,true,-,May  8 14:14:45.835203828
697.408894ms,true,-,May  8 14:14:45.835307118
992.18445ms,true,-,May  8 14:14:45.835310020
1.400094222s,true,-,May  8 14:14:45.835338481
1.598195677s,true,-,May  8 14:14:45.835351718
2.290743027s,true,-,May  8 14:14:45.835388906
2.292528193s,true,-,May  8 14:14:45.835390542
900.301388ms,true,-,May  8 14:14:45.835406657
802.209104ms,true,-,May  8 14:14:45.835502968
796.097431ms,true,-,May  8 14:14:45.835518199
993.666168ms,true,-,May  8 14:14:45.835534515
1.791300909s,true,-,May  8 14:14:45.835558842
1.096751803s,true,-,May  8 14:14:45.835567412
1.595185722s,true,-,May  8 14:14:45.835606998
1.302789782s,true,-,May  8 14:14:45.835625646
1.392451229s,true,-,May  8 14:14:45.835719127
695.673462ms,true,-,May  8 14:14:45.835721025
1.002810139s,true,-,May  8 14:14:45.835769357
1.393197674s,true,-,May  8 14:14:45.835783485
694.706601ms,true,-,May  8 14:14:45.835783829
1.893933999s,true,-,May  8 14:14:45.835828742
1.399191128s,true,-,May  8 14:14:45.835867444
1.295568633s,true,-,May  8 14:14:45.835952112
1.899115644s,true,-,May  8 14:14:45.835965983
1.299365027s,true,-,May  8 14:14:45.836028208
1.002861579s,true,-,May  8 14:14:45.836036184
800.634117ms,true,-,May  8 14:14:45.836073772
695.888301ms,true,-,May  8 14:14:45.836090324
900.527943ms,true,-,May  8 14:14:45.836093288
1.00327028s,true,-,May  8 14:14:45.836171628
899.743606ms,true,-,May  8 14:14:45.836219041
1.592112606s,true,-,May  8 14:14:45.836238481
992.943793ms,true,-,May  8 14:14:45.836248449
698.383072ms,true,-,May  8 14:14:45.836287250
798.363336ms,true,-,May  8 14:14:45.836318645
402.701871ms,true,-,May  8 14:14:45.836340311
1.89519309s,true,-,May  8 14:14:45.836458968
1.392763711s,true,-,May  8 14:14:45.837007982
797.051065ms,true,-,May  8 14:14:45.837053663
1.603793422s,true,-,May  8 14:14:45.837161325
994.827951ms,true,-,May  8 14:14:45.837301849
403.130381ms,true,-,May  8 14:14:45.837311769
999.979342ms,true,-,May  8 14:14:45.837321777
1.097330485s,true,-,May  8 14:14:45.837334459
696.594018ms,true,-,May  8 14:14:45.837368933
799.124618ms,true,-,May  8 14:14:45.837472675
1.595079685s,true,-,May  8 14:14:45.837493872
1.905686419s,true,-,May  8 14:14:45.837533655
1.098765059s,true,-,May  8 14:14:45.837536934
995.421471ms,true,-,May  8 14:14:45.837557354
404.260805ms,true,-,May  8 14:14:45.837569086
694.482545ms,true,-,May  8 14:14:45.838234316
799.755289ms,true,-,May  8 14:14:45.838288040
697.685561ms,true,-,May  8 14:14:45.838316837
798.178718ms,true,-,May  8 14:14:45.838349628
700.788792ms,true,-,May  8 14:14:45.838420313
801.487986ms,true,-,May  8 14:14:45.838475031
2.005880336s,true,-,May  8 14:14:45.838514674
700.931212ms,true,-,May  8 14:14:45.838558432
1.099185753s,true,-,May  8 14:14:45.838576988
700.968297ms,true,-,May  8 14:14:45.838658098
900.146836ms,true,-,May  8 14:14:45.838667379
1.005474972s,true,-,May  8 14:14:45.838679310
402.769207ms,true,-,May  8 14:14:45.838705971
405.116564ms,true,-,May  8 14:14:45.838731432
900.007105ms,true,-,May  8 14:14:45.838800331
696.350167ms,true,-,May  8 14:14:45.838812112
1.005417161s,true,-,May  8 14:14:45.838831491
1.705631502s,true,-,May  8 14:14:45.838894036
1.59921663s,true,-,May  8 14:14:45.838912670
696.536067ms,true,-,May  8 14:14:45.838914208
800.822795ms,true,-,May  8 14:14:45.838912803
999.762079ms,true,-,May  8 14:14:45.839736065
804.142116ms,true,-,May  8 14:14:45.839775822
1.898443959s,true,-,May  8 14:14:45.839978745
699.542217ms,true,-,May  8 14:14:45.840016897
1.5960326s,true,-,May  8 14:14:45.840185634
699.926758ms,true,-,May  8 14:14:45.840277146
796.568816ms,true,-,May  8 14:14:45.840402198
806.475472ms,true,-,May  8 14:14:45.840593017
802.13601ms,true,-,May  8 14:14:45.840733305
800.696031ms,true,-,May  8 14:14:45.840866148
998.471661ms,true,-,May  8 14:14:45.840881726
1.707573803s,true,-,May  8 14:14:45.840995966
802.099965ms,true,-,May  8 14:14:45.841004254
1.106686824s,true,-,May  8 14:14:45.841031052
703.491505ms,true,-,May  8 14:14:45.841073547
2.092246971s,true,-,May  8 14:14:45.841075893
1.101701646s,true,-,May  8 14:14:45.841157656
1.30721833s,true,-,May  8 14:14:45.841220833
1.402740216s,true,-,May  8 14:14:45.841247636
1.70275189s,true,-,May  8 14:14:45.841256562
1.008440211s,true,-,May  8 14:14:45.841284440
1.909813157s,true,-,May  8 14:14:45.841378915
1.399096124s,true,-,May  8 14:14:45.841382687
803.914334ms,true,-,May  8 14:14:45.841390784
490.425354ms,true,-,May  8 14:14:45.841427514
1.101627049s,true,-,May  8 14:14:45.841454518
808.408025ms,true,-,May  8 14:14:45.841476090
1.801194896s,true,-,May  8 14:14:45.841479235
1.796228073s,true,-,May  8 14:14:45.841478824
998.895676ms,true,-,May  8 14:14:45.841517181
697.971895ms,true,-,May  8 14:14:45.841582948
1.102583555s,true,-,May  8 14:14:45.841608921
1.396726975s,true,-,May  8 14:14:45.941289107
1.005026136s,true,-,May  8 14:14:45.941578624
1.896091075s,true,-,May  8 14:14:45.941831011
2.000294689s,true,-,May  8 14:14:45.942063398
896.897413ms,true,-,May  8 14:14:45.942227589
903.567439ms,true,-,May  8 14:14:45.942448032
2.001512898s,true,-,May  8 14:14:45.942620467
904.294738ms,true,-,May  8 14:14:45.943428952
797.212961ms,true,-,May  8 14:14:45.943715100
509.575296ms,true,-,May  8 14:14:45.943742625
905.09008ms,true,-,May  8 14:14:45.943745356
805.953951ms,true,-,May  8 14:14:45.943906655
2.002004939s,true,-,May  8 14:14:45.943965770
1.410241618s,true,-,May  8 14:14:45.944194496
1.204294624s,true,-,May  8 14:14:45.944269313
1.699922118s,true,-,May  8 14:14:45.944275487
905.160872ms,true,-,May  8 14:14:45.944280760
803.358377ms,true,-,May  8 14:14:45.944285182
1.399537249s,true,-,May  8 14:14:45.944336972
1.50293587s,true,-,May  8 14:14:45.944402050
1.208992708s,true,-,May  8 14:14:45.944423694
1.402744676s,true,-,May  8 14:14:45.944566474
801.084308ms,true,-,May  8 14:14:45.944588612
2.308715644s,true,-,May  8 14:14:45.944596904
1.100281965s,true,-,May  8 14:14:45.944598519
1.505228318s,true,-,May  8 14:14:45.944610186
797.916216ms,true,-,May  8 14:14:45.944628992
907.085689ms,true,-,May  8 14:14:45.944858053
901.265218ms,true,-,May  8 14:14:45.944949763
1.408415372s,true,-,May  8 14:14:45.945095794
1.50505734s,true,-,May  8 14:14:45.945169069
2.003175302s,true,-,May  8 14:14:45.945179888
810.298139ms,true,-,May  8 14:14:45.945181045
1.100483439s,true,-,May  8 14:14:45.945187927
905.52516ms,true,-,May  8 14:14:45.945245359
1.10267162s,true,-,May  8 14:14:45.945262924
1.102453804s,true,-,May  8 14:14:45.945267227
1.400293405s,true,-,May  8 14:14:45.945325936
803.736828ms,true,-,May  8 14:14:45.945372148
804.839729ms,true,-,May  8 14:14:45.945534319
1.103024284s,true,-,May  8 14:14:45.945567986
803.147288ms,true,-,May  8 14:14:45.945738823
710.242658ms,true,-,May  8 14:14:45.945765306
906.870264ms,true,-,May  8 14:14:45.946672735
613.948919ms,true,-,May  8 14:14:45.946674871
614.638334ms,true,-,May  8 14:14:45.946690289
908.523639ms,true,-,May  8 14:14:45.946708720
1.501562142s,true,-,May  8 14:14:45.946773054
801.722659ms,true,-,May  8 14:14:45.946793207
1.098954416s,true,-,May  8 14:14:45.946808163
806.2461ms,true,-,May  8 14:14:45.946823521
903.215732ms,true,-,May  8 14:14:45.946861142
801.794077ms,true,-,May  8 14:14:45.946868764
1.104248139s,true,-,May  8 14:14:45.946873876
1.104053218s,true,-,May  8 14:14:45.946874487
1.401923615s,true,-,May  8 14:14:45.946894119
1.10937538s,true,-,May  8 14:14:45.946921021
801.810238ms,true,-,May  8 14:14:45.946937943
1.107806948s,true,-,May  8 14:14:45.947021170
805.601569ms,true,-,May  8 14:14:45.947033113
805.797056ms,true,-,May  8 14:14:45.947042427
1.407397349s,true,-,May  8 14:14:45.947062988
908.087745ms,true,-,May  8 14:14:45.947093932
1.207959065s,true,-,May  8 14:14:45.947132210
1.112031555s,true,-,May  8 14:14:45.947178305
805.661269ms,true,-,May  8 14:14:45.947219291
1.212045655s,true,-,May  8 14:14:45.947221921
1.408192558s,true,-,May  8 14:14:45.947427617
913.812997ms,true,-,May  8 14:14:45.947648123
807.249288ms,true,-,May  8 14:14:45.948018603
1.212286688s,true,-,May  8 14:14:45.948488330
914.528952ms,true,-,May  8 14:14:45.948620512
1.713509032s,true,-,May  8 14:14:45.948877956
1.10988322s,true,-,May  8 14:14:45.948951597
1.412380424s,true,-,May  8 14:14:45.949062209
1.509888021s,true,-,May  8 14:14:45.949211141
1.813078752s,true,-,May  8 14:14:45.949365579
1.209964151s,true,-,May  8 14:14:45.949446632
1.407662037s,true,-,May  8 14:14:45.949563990
808.255647ms,true,-,May  8 14:14:45.949760334
1.114411394s,true,-,May  8 14:14:45.949798854
807.684802ms,true,-,May  8 14:14:45.950009472
1.111425988s,true,-,May  8 14:14:45.950136821
1.11089119s,true,-,May  8 14:14:45.950186769
1.617406344s,true,-,May  8 14:14:45.950247943
1.510645591s,true,-,May  8 14:14:45.950325205
1.211299807s,true,-,May  8 14:14:45.950457964
618.232509ms,true,-,May  8 14:14:45.950783662
1.710865408s,true,-,May  8 14:14:45.950837381
805.716372ms,true,-,May  8 14:14:45.951104234
600.400567ms,true,-,May  8 14:14:45.951281804
808.772564ms,true,-,May  8 14:14:45.951365189
1.509725061s,true,-,May  8 14:14:45.951442005
804.440372ms,true,-,May  8 14:14:45.951554891
717.72155ms,true,-,May  8 14:14:45.951610045
807.382077ms,true,-,May  8 14:14:45.951647064
518.269412ms,true,-,May  8 14:14:45.951675684
510.336056ms,true,-,May  8 14:14:45.951783602
1.109265584s,true,-,May  8 14:14:45.951866222
718.366476ms,true,-,May  8 14:14:45.951904747
907.094838ms,true,-,May  8 14:14:45.951910277
805.360425ms,true,-,May  8 14:14:45.951920168
1.217654715s,true,-,May  8 14:14:45.951934969
804.958821ms,true,-,May  8 14:14:45.951986862
912.474938ms,true,-,May  8 14:14:45.952079686
510.860594ms,true,-,May  8 14:14:45.952086936
814.234315ms,true,-,May  8 14:14:45.952116642
601.100713ms,true,-,May  8 14:14:45.952123053
918.522368ms,true,-,May  8 14:14:45.952140773
1.819920817s,true,-,May  8 14:14:45.952142883
601.562233ms,true,-,May  8 14:14:45.952167987
1.107833688s,true,-,May  8 14:14:45.952174302
1.107024862s,true,-,May  8 14:14:45.952215686
912.719602ms,true,-,May  8 14:14:45.952262619
601.938023ms,true,-,May  8 14:14:45.952278224
1.509950706s,true,-,May  8 14:14:45.952313457
619.826429ms,true,-,May  8 14:14:45.952319868
719.158918ms,true,-,May  8 14:14:45.952326620
806.977441ms,true,-,May  8 14:14:45.952343337
1.516954846s,true,-,May  8 14:14:45.952369780
518.927733ms,true,-,May  8 14:14:45.952372303
518.636482ms,true,-,May  8 14:14:45.952413696
717.8762ms,true,-,May  8 14:14:45.952414634
1.119594875s,true,-,May  8 14:14:45.952456377
1.408172761s,true,-,May  8 14:14:45.952465026
512.922194ms,true,-,May  8 14:14:45.952506171
619.802252ms,true,-,May  8 14:14:45.952507893
2.413082455s,true,-,May  8 14:14:45.952529527
616.828911ms,true,-,May  8 14:14:45.952536667
601.586896ms,true,-,May  8 14:14:45.952544170
1.213398097s,true,-,May  8 14:14:45.952554131
820.716435ms,true,-,May  8 14:14:45.952557430
1.113646833s,true,-,May  8 14:14:45.952592350
1.419268912s,true,-,May  8 14:14:45.952622169
1.712468826s,true,-,May  8 14:14:45.952626132
602.091423ms,true,-,May  8 14:14:45.952644553
1.217345794s,true,-,May  8 14:14:45.952653829
717.603362ms,true,-,May  8 14:14:45.952667750
620.593991ms,true,-,May  8 14:14:45.952717687
1.113332648s,true,-,May  8 14:14:45.952722003
616.723257ms,true,-,May  8 14:14:45.952735349
805.910965ms,true,-,May  8 14:14:45.952759951
1.71630446s,true,-,May  8 14:14:45.952764148
620.357263ms,true,-,May  8 14:14:45.952778228
812.684489ms,true,-,May  8 14:14:45.952790466
810.377801ms,true,-,May  8 14:14:45.952793226
620.262071ms,true,-,May  8 14:14:45.952796171
1.113977297s,true,-,May  8 14:14:45.952814306
2.093722497s,true,-,May  8 14:14:46.034242385
683.795728ms,true,-,May  8 14:14:46.034268932
1.194610772s,true,-,May  8 14:14:46.034334559
601.076421ms,true,-,May  8 14:14:46.034336349
597.369207ms,true,-,May  8 14:14:46.034372594
890.856298ms,true,-,May  8 14:14:46.034406146
893.101447ms,true,-,May  8 14:14:46.034464808
1.597605482s,true,-,May  8 14:14:46.034559793
1.092954328s,true,-,May  8 14:14:46.131771364
1.09301497s,true,-,May  8 14:14:46.132181352
2.190427387s,true,-,May  8 14:14:46.132288233
796.54841ms,true,-,May  8 14:14:46.132400650
800.292199ms,true,-,May  8 14:14:46.132415315
782.433863ms,true,-,May  8 14:14:46.132443589
698.741857ms,true,-,May  8 14:14:46.132535182
1.290262065s,true,-,May  8 14:14:46.132563317
1.093683577s,true,-,May  8 14:14:46.132564606
1.398419888s,true,-,May  8 14:14:46.132579815
2.284090795s,true,-,May  8 14:14:46.132624215
797.707666ms,true,-,May  8 14:14:46.132658443
781.891488ms,true,-,May  8 14:14:46.132659477
897.396ms,true,-,May  8 14:14:46.132664338
990.270466ms,true,-,May  8 14:14:46.132674038
785.743032ms,true,-,May  8 14:14:46.132731178
1.599734284s,true,-,May  8 14:14:46.132782739
695.798322ms,true,-,May  8 14:14:46.132795002
1.293649379s,true,-,May  8 14:14:46.132819653
782.111822ms,true,-,May  8 14:14:46.132831791
695.537253ms,true,-,May  8 14:14:46.132841018
782.099225ms,true,-,May  8 14:14:46.132911138
1.288535385s,true,-,May  8 14:14:46.132925406
786.620039ms,true,-,May  8 14:14:46.132926626
1.099274638s,true,-,May  8 14:14:46.132928341
696.05177ms,true,-,May  8 14:14:46.132933896
801.309566ms,true,-,May  8 14:14:46.132941869
782.371444ms,true,-,May  8 14:14:46.132993845
800.850736ms,true,-,May  8 14:14:46.133045792
1.096294282s,true,-,May  8 14:14:46.133062201
800.548351ms,true,-,May  8 14:14:46.133073568
986.138082ms,true,-,May  8 14:14:46.133087736
693.333393ms,true,-,May  8 14:14:46.133111679
1.399129939s,true,-,May  8 14:14:46.133136907
897.710876ms,true,-,May  8 14:14:46.133186197
782.591033ms,true,-,May  8 14:14:46.133575747
601.389189ms,true,-,May  8 14:14:46.133605556
1.097276472s,true,-,May  8 14:14:46.133803179
698.148741ms,true,-,May  8 14:14:46.133839867
801.40286ms,true,-,May  8 14:14:46.134017516
698.452673ms,true,-,May  8 14:14:46.134040205
395.209685ms,true,-,May  8 14:14:46.134247034
697.013974ms,true,-,May  8 14:14:46.134252398
1.399942782s,true,-,May  8 14:14:46.134265850
392.658241ms,true,-,May  8 14:14:46.134453634
392.722337ms,true,-,May  8 14:14:46.134498020
693.053103ms,true,-,May  8 14:14:46.134540438
701.671375ms,true,-,May  8 14:14:46.134671629
693.188086ms,true,-,May  8 14:14:46.134741343
602.464105ms,true,-,May  8 14:14:46.134813193
693.351849ms,true,-,May  8 14:14:46.134848858
784.295664ms,true,-,May  8 14:14:46.134926988
784.002924ms,true,-,May  8 14:14:46.135025278
803.408772ms,true,-,May  8 14:14:46.135100737
784.513211ms,true,-,May  8 14:14:46.135217629
702.33264ms,true,-,May  8 14:14:46.135283987
698.329025ms,true,-,May  8 14:14:46.135396162
1.802894716s,true,-,May  8 14:14:46.135451105
1.294486999s,true,-,May  8 14:14:46.135543915
800.222625ms,true,-,May  8 14:14:46.135614369
803.681035ms,true,-,May  8 14:14:46.135634079
1.199091306s,true,-,May  8 14:14:46.135793468
603.683692ms,true,-,May  8 14:14:46.135846826
698.774439ms,true,-,May  8 14:14:46.135849769
785.099962ms,true,-,May  8 14:14:46.135980607
393.070132ms,true,-,May  8 14:14:46.136025057
993.887731ms,true,-,May  8 14:14:46.136140478
700.490295ms,true,-,May  8 14:14:46.136332127
695.19999ms,true,-,May  8 14:14:46.136412911
1.098333939s,true,-,May  8 14:14:46.136480498
992.776274ms,true,-,May  8 14:14:46.136637972
2.304025875s,true,-,May  8 14:14:46.136674951
394.799758ms,true,-,May  8 14:14:46.136731374
1.097597611s,true,-,May  8 14:14:46.136869361
2.004056889s,true,-,May  8 14:14:46.136880334
388.499671ms,true,-,May  8 14:14:46.136933564
695.390865ms,true,-,May  8 14:14:46.137062500
1.198540402s,true,-,May  8 14:14:46.137069394
697.217813ms,true,-,May  8 14:14:46.137126484
1.098055592s,true,-,May  8 14:14:46.137294553
801.756279ms,true,-,May  8 14:14:46.137366449
700.649581ms,true,-,May  8 14:14:46.137499431
696.707723ms,true,-,May  8 14:14:46.137549132
389.195528ms,true,-,May  8 14:14:46.137630813
902.893228ms,true,-,May  8 14:14:46.137637654
1.592585404s,true,-,May  8 14:14:46.137682517
1.29506037s,true,-,May  8 14:14:46.137782826
700.518802ms,true,-,May  8 14:14:46.137805448
389.308367ms,true,-,May  8 14:14:46.137889607
698.36697ms,true,-,May  8 14:14:46.137917497
389.199138ms,true,-,May  8 14:14:46.137919749
704.713495ms,true,-,May  8 14:14:46.137926920
702.461651ms,true,-,May  8 14:14:46.137937467
787.723341ms,true,-,May  8 14:14:46.138005293
902.226777ms,true,-,May  8 14:14:46.138014949
698.408803ms,true,-,May  8 14:14:46.138125541
704.136359ms,true,-,May  8 14:14:46.138143774
696.535637ms,true,-,May  8 14:14:46.138164129
606.100821ms,true,-,May  8 14:14:46.138188237
395.712622ms,true,-,May  8 14:14:46.138190291
704.724567ms,true,-,May  8 14:14:46.138242583
389.121875ms,true,-,May  8 14:14:46.138335587
702.747732ms,true,-,May  8 14:14:46.138358106
806.055398ms,true,-,May  8 14:14:46.138385195
806.054121ms,true,-,May  8 14:14:46.138437211
1.604270685s,true,-,May  8 14:14:46.138442527
606.09534ms,true,-,May  8 14:14:46.138459879
997.282834ms,true,-,May  8 14:14:46.138480371
997.497764ms,true,-,May  8 14:14:46.138551222
696.624733ms,true,-,May  8 14:14:46.138578316
697.361ms,true,-,May  8 14:14:46.138580373
791.224006ms,true,-,May  8 14:14:46.138641555
802.835831ms,true,-,May  8 14:14:46.138691592
395.436064ms,true,-,May  8 14:14:46.138706663
1.099792371s,true,-,May  8 14:14:46.139500054
390.431415ms,true,-,May  8 14:14:46.139724586
699.345762ms,true,-,May  8 14:14:46.140236215
1.29975315s,true,-,May  8 14:14:46.140981206
701.384099ms,true,-,May  8 14:14:46.141210954
808.894643ms,true,-,May  8 14:14:46.141244479
791.003538ms,true,-,May  8 14:14:46.141751663
708.708338ms,true,-,May  8 14:14:46.141943798
809.608832ms,true,-,May  8 14:14:46.141962484
791.201645ms,true,-,May  8 14:14:46.142034810
806.376337ms,true,-,May  8 14:14:46.142054147
398.888643ms,true,-,May  8 14:14:46.142065330
393.426426ms,true,-,May  8 14:14:46.142136720
2.205966836s,true,-,May  8 14:14:46.142373385
399.824065ms,true,-,May  8 14:14:46.142411415
1.298364213s,true,-,May  8 14:14:46.142447359
805.584299ms,true,-,May  8 14:14:46.142657208
1.294577451s,true,-,May  8 14:14:46.142679606
2.294577263s,true,-,May  8 14:14:46.142735168
703.511755ms,true,-,May  8 14:14:46.142964722
1.197341978s,true,-,May  8 14:14:46.235465696
493.117165ms,true,-,May  8 14:14:46.235465768
491.630944ms,true,-,May  8 14:14:46.235469084
795.844569ms,true,-,May  8 14:14:46.235564251
903.286295ms,true,-,May  8 14:14:46.235626006
1.499494007s,true,-,May  8 14:14:46.235666272
487.195113ms,true,-,May  8 14:14:46.235807114
1.002148702s,true,-,May  8 14:14:46.235850060
904.122426ms,true,-,May  8 14:14:46.235885700
703.5847ms,true,-,May  8 14:14:46.235989367
1.496148904s,true,-,May  8 14:14:46.236044503
494.081858ms,true,-,May  8 14:14:46.236122890
803.44142ms,true,-,May  8 14:14:46.236135411
703.752922ms,true,-,May  8 14:14:46.236191551
901.201683ms,true,-,May  8 14:14:46.236988933
488.4034ms,true,-,May  8 14:14:46.237014253
1.090080416s,true,-,May  8 14:14:46.237014452
799.833947ms,true,-,May  8 14:14:46.237073630
802.919214ms,true,-,May  8 14:14:46.237146350
1.197036673s,true,-,May  8 14:14:46.237209243
1.196960639s,true,-,May  8 14:14:46.237222542
495.102999ms,true,-,May  8 14:14:46.237300707
1.095305603s,true,-,May  8 14:14:46.237762097
488.857577ms,true,-,May  8 14:14:46.237774212
704.9796ms,true,-,May  8 14:14:46.237790925
705.434249ms,true,-,May  8 14:14:46.237889650
397.161341ms,true,-,May  8 14:14:46.237900994
396.423478ms,true,-,May  8 14:14:46.237911320
1.198465224s,true,-,May  8 14:14:46.237929888
1.090971823s,true,-,May  8 14:14:46.237941063
1.399045538s,true,-,May  8 14:14:46.238043851
1.0976674s,true,-,May  8 14:14:46.238066666
796.682966ms,true,-,May  8 14:14:46.238081752
1.0944526s,true,-,May  8 14:14:46.238093679
399.412162ms,true,-,May  8 14:14:46.238153840
396.747149ms,true,-,May  8 14:14:46.238227505
489.006575ms,true,-,May  8 14:14:46.238230447
705.694842ms,true,-,May  8 14:14:46.238242736
397.10934ms,true,-,May  8 14:14:46.238369772
496.315984ms,true,-,May  8 14:14:46.238388421
397.111034ms,true,-,May  8 14:14:46.238398182
489.149191ms,true,-,May  8 14:14:46.238418844
397.03112ms,true,-,May  8 14:14:46.238514720
697.192585ms,true,-,May  8 14:14:46.238523584
398.504236ms,true,-,May  8 14:14:46.238528185
804.314805ms,true,-,May  8 14:14:46.238532374
397.181914ms,true,-,May  8 14:14:46.238568926
887.760983ms,true,-,May  8 14:14:46.238654304
398.375091ms,true,-,May  8 14:14:46.238655461
