
Number of requests,Medium response time,Error percentage,Throughput
497.793131ms,true,-,May  8 14:18:30.846782851
404.60021ms,true,-,May  8 14:18:30.846842450
499.14758ms,true,-,May  8 14:18:30.846867210
498.725203ms,true,-,May  8 14:18:30.846923289
497.348446ms,true,-,May  8 14:18:30.846973997
1.396856297s,true,-,May  8 14:18:30.847006819
497.532227ms,true,-,May  8 14:18:30.847149005
904.655401ms,true,-,May  8 14:18:30.847149754
903.142934ms,true,-,May  8 14:18:30.847179228
498.647473ms,true,-,May  8 14:18:30.847267174
1.393052944s,true,-,May  8 14:18:30.847322796
904.596718ms,true,-,May  8 14:18:30.847346641
499.037084ms,true,-,May  8 14:18:30.847397449
498.044112ms,true,-,May  8 14:18:30.847498413
709.165831ms,true,-,May  8 14:18:30.847521059
900.219154ms,true,-,May  8 14:18:30.847528073
502.141265ms,true,-,May  8 14:18:30.847575385
714.56043ms,true,-,May  8 14:18:30.847660156
498.232859ms,true,-,May  8 14:18:30.847678690
500.324272ms,true,-,May  8 14:18:30.847702487
708.608218ms,true,-,May  8 14:18:30.848385939
407.493069ms,true,-,May  8 14:18:30.848408604
103.416959ms,true,-,May  8 14:18:30.848447990
499.944498ms,true,-,May  8 14:18:30.848832447
95.514517ms,true,-,May  8 14:18:30.848895345
104.231688ms,true,-,May  8 14:18:30.848915629
95.772253ms,true,-,May  8 14:18:30.849135967
408.284912ms,true,-,May  8 14:18:30.849283736
93.756483ms,true,-,May  8 14:18:30.849514514
501.490767ms,true,-,May  8 14:18:30.849555277
499.819488ms,true,-,May  8 14:18:30.849625621
500.742844ms,true,-,May  8 14:18:30.849704350
501.053664ms,true,-,May  8 14:18:30.849786930
105.315778ms,true,-,May  8 14:18:30.849792928
90.789217ms,true,-,May  8 14:18:30.849850308
500.547825ms,true,-,May  8 14:18:30.849853791
502.54752ms,true,-,May  8 14:18:30.849867529
500.898808ms,true,-,May  8 14:18:30.850034566
501.677232ms,true,-,May  8 14:18:30.850035638
501.633829ms,true,-,May  8 14:18:30.850048720
96.336112ms,true,-,May  8 14:18:30.850103685
95.862346ms,true,-,May  8 14:18:30.850128877
96.049975ms,true,-,May  8 14:18:30.850175983
500.986248ms,true,-,May  8 14:18:30.850179182
509.771479ms,true,-,May  8 14:18:30.850211924
502.306119ms,true,-,May  8 14:18:30.850213945
91.996274ms,true,-,May  8 14:18:30.850216217
95.821303ms,true,-,May  8 14:18:30.850216680
411.678618ms,true,-,May  8 14:18:30.850234778
99.225893ms,true,-,May  8 14:18:30.850234813
96.182008ms,true,-,May  8 14:18:30.850547032
95.451662ms,true,-,May  8 14:18:30.851256764
95.657402ms,true,-,May  8 14:18:30.851383629
171.838085ms,true,-,May  8 14:18:30.932198441
171.9937ms,true,-,May  8 14:18:30.932450908
181.564677ms,true,-,May  8 14:18:30.932667273
187.401849ms,true,-,May  8 14:18:30.932845562
183.795539ms,true,-,May  8 14:18:30.932971410
583.214479ms,true,-,May  8 14:18:30.933063073
188.360213ms,true,-,May  8 14:18:30.933186677
178.080741ms,true,-,May  8 14:18:30.933253075
184.152519ms,true,-,May  8 14:18:30.933418554
93.141261ms,true,-,May  8 14:18:30.933421018
493.408273ms,true,-,May  8 14:18:30.933611788
177.869981ms,true,-,May  8 14:18:30.933691769
93.535038ms,true,-,May  8 14:18:30.933795113
584.814013ms,true,-,May  8 14:18:30.933898859
495.131501ms,true,-,May  8 14:18:30.933973245
585.039864ms,true,-,May  8 14:18:30.934134401
188.715482ms,true,-,May  8 14:18:30.934187542
585.375495ms,true,-,May  8 14:18:30.934326425
94.151649ms,true,-,May  8 14:18:30.934514021
179.467025ms,true,-,May  8 14:18:30.934559035
183.822641ms,true,-,May  8 14:18:30.934704497
183.905285ms,true,-,May  8 14:18:30.934770493
94.469424ms,true,-,May  8 14:18:30.934891797
94.594183ms,true,-,May  8 14:18:30.934959068
179.19338ms,true,-,May  8 14:18:30.935065237
587.108415ms,true,-,May  8 14:18:30.935150016
94.818027ms,true,-,May  8 14:18:30.935266883
586.054922ms,true,-,May  8 14:18:30.935400452
176.418113ms,true,-,May  8 14:18:30.935895294
586.380237ms,true,-,May  8 14:18:30.935936445
175.995939ms,true,-,May  8 14:18:30.935936998
586.680731ms,true,-,May  8 14:18:30.935959416
175.941961ms,true,-,May  8 14:18:30.935982224
587.931757ms,true,-,May  8 14:18:30.936119742
185.944745ms,true,-,May  8 14:18:30.937047790
96.460936ms,true,-,May  8 14:18:30.937050654
588.710697ms,true,-,May  8 14:18:30.937124498
587.678417ms,true,-,May  8 14:18:30.937351154
190.058351ms,true,-,May  8 14:18:30.940895309
98.408898ms,true,-,May  8 14:18:30.940913480
593.282751ms,true,-,May  8 14:18:30.941261751
98.518718ms,true,-,May  8 14:18:30.941306853
188.703605ms,true,-,May  8 14:18:30.941416950
188.808633ms,true,-,May  8 14:18:30.941594477
197.349034ms,true,-,May  8 14:18:30.941654564
95.289772ms,true,-,May  8 14:18:30.941701740
501.271033ms,true,-,May  8 14:18:30.941703255
187.463177ms,true,-,May  8 14:18:30.941716501
190.890251ms,true,-,May  8 14:18:30.941840621
188.213738ms,true,-,May  8 14:18:30.941854981
99.19272ms,true,-,May  8 14:18:30.941987155
101.443375ms,true,-,May  8 14:18:30.942013975
181.69226ms,true,-,May  8 14:18:30.942375018
99.638606ms,true,-,May  8 14:18:30.942587189
594.278015ms,true,-,May  8 14:18:30.942639751
182.921218ms,true,-,May  8 14:18:30.943144512
100.392041ms,true,-,May  8 14:18:30.943165281
192.381964ms,true,-,May  8 14:18:30.943238220
182.810388ms,true,-,May  8 14:18:30.943291918
593.680551ms,true,-,May  8 14:18:30.943301491
182.538193ms,true,-,May  8 14:18:30.943356534
183.309117ms,true,-,May  8 14:18:30.943405349
189.76697ms,true,-,May  8 14:18:30.943598234
102.81655ms,true,-,May  8 14:18:30.943648263
187.964643ms,true,-,May  8 14:18:30.943798346
102.955297ms,true,-,May  8 14:18:30.943803708
100.777905ms,true,-,May  8 14:18:30.943882680
101.043367ms,true,-,May  8 14:18:30.943929946
193.390234ms,true,-,May  8 14:18:30.944495594
597.67966ms,true,-,May  8 14:18:30.945077863
112.313678ms,true,-,May  8 14:18:30.945143278
193.914245ms,true,-,May  8 14:18:30.945213504
199.64413ms,true,-,May  8 14:18:30.945251817
598.472143ms,true,-,May  8 14:18:30.946697141
191.161286ms,true,-,May  8 14:18:30.946758220
193.251324ms,true,-,May  8 14:18:30.946760412
597.167776ms,true,-,May  8 14:18:30.946825594
186.109648ms,true,-,May  8 14:18:30.946877613
193.479726ms,true,-,May  8 14:18:30.946904817
193.782648ms,true,-,May  8 14:18:30.947504251
106.775617ms,true,-,May  8 14:18:30.947551173
599.849116ms,true,-,May  8 14:18:30.947709877
591.291166ms,true,-,May  8 14:18:31.031773893
683.379719ms,true,-,May  8 14:18:31.033226641
281.535707ms,true,-,May  8 14:18:31.033804317
593.167892ms,true,-,May  8 14:18:31.033912225
685.86238ms,true,-,May  8 14:18:31.034200829
279.863374ms,true,-,May  8 14:18:31.034203466
685.865344ms,true,-,May  8 14:18:31.034414315
685.466006ms,true,-,May  8 14:18:31.034467703
201.570699ms,true,-,May  8 14:18:31.034622389
279.644262ms,true,-,May  8 14:18:31.035548479
202.895373ms,true,-,May  8 14:18:31.035890525
189.758058ms,true,-,May  8 14:18:31.036105353
193.189928ms,true,-,May  8 14:18:31.036120472
689.6523ms,true,-,May  8 14:18:31.036326747
193.456249ms,true,-,May  8 14:18:31.036336041
280.561921ms,true,-,May  8 14:18:31.036432531
195.786877ms,true,-,May  8 14:18:31.036510841
687.722174ms,true,-,May  8 14:18:31.036516256
195.935874ms,true,-,May  8 14:18:31.036596197
275.889763ms,true,-,May  8 14:18:31.036602107
285.984207ms,true,-,May  8 14:18:31.036677941
285.487775ms,true,-,May  8 14:18:31.036721210
688.064049ms,true,-,May  8 14:18:31.036821527
286.590262ms,true,-,May  8 14:18:31.036906128
600.553348ms,true,-,May  8 14:18:31.036910876
193.710411ms,true,-,May  8 14:18:31.036931906
689.104393ms,true,-,May  8 14:18:31.036954628
283.1261ms,true,-,May  8 14:18:31.036962354
281.963084ms,true,-,May  8 14:18:31.037044502
292.088762ms,true,-,May  8 14:18:31.037495068
2.173422ms,true,-,May  8 14:18:31.037731464
199.633327ms,true,-,May  8 14:18:31.040445520
599.776041ms,true,-,May  8 14:18:31.040798387
692.084682ms,true,-,May  8 14:18:31.041728041
201.142126ms,true,-,May  8 14:18:31.041981411
296.537613ms,true,-,May  8 14:18:31.042025464
199.132069ms,true,-,May  8 14:18:31.042038918
601.078922ms,true,-,May  8 14:18:31.042064075
602.565071ms,true,-,May  8 14:18:31.042644644
607.862249ms,true,-,May  8 14:18:31.044139403
694.850689ms,true,-,May  8 14:18:31.044175718
110.688771ms,true,-,May  8 14:18:31.044180533
7.911157ms,true,-,May  8 14:18:31.044252259
9.678332ms,true,-,May  8 14:18:31.044352587
608.31815ms,true,-,May  8 14:18:31.044465487
210.178378ms,true,-,May  8 14:18:31.044480292
698.612463ms,true,-,May  8 14:18:31.044480599
102.783285ms,true,-,May  8 14:18:31.044492415
7.58321ms,true,-,May  8 14:18:31.044554818
288.648385ms,true,-,May  8 14:18:31.044557352
7.984114ms,true,-,May  8 14:18:31.044583645
108.646007ms,true,-,May  8 14:18:31.044616230
695.875838ms,true,-,May  8 14:18:31.044636546
194.640303ms,true,-,May  8 14:18:31.044679860
696.074134ms,true,-,May  8 14:18:31.044720855
604.732907ms,true,-,May  8 14:18:31.044722768
289.556287ms,true,-,May  8 14:18:31.044728222
2.669692ms,true,-,May  8 14:18:31.044737571
201.295736ms,true,-,May  8 14:18:31.044806770
194.287649ms,true,-,May  8 14:18:31.044842452
8.539159ms,true,-,May  8 14:18:31.044870125
8.467703ms,true,-,May  8 14:18:31.044908917
195.82131ms,true,-,May  8 14:18:31.044964751
8.341716ms,true,-,May  8 14:18:31.045252346
697.622231ms,true,-,May  8 14:18:31.045261214
110.36028ms,true,-,May  8 14:18:31.045322695
195.967984ms,true,-,May  8 14:18:31.045598266
300.39754ms,true,-,May  8 14:18:31.045679795
697.020047ms,true,-,May  8 14:18:31.045875191
286.812944ms,true,-,May  8 14:18:31.045875540
696.630736ms,true,-,May  8 14:18:31.045897312
696.65993ms,true,-,May  8 14:18:31.045923863
697.74471ms,true,-,May  8 14:18:31.046043539
8.597695ms,true,-,May  8 14:18:31.046364356
697.786662ms,true,-,May  8 14:18:31.046395358
10.61201ms,true,-,May  8 14:18:31.046512395
196.256336ms,true,-,May  8 14:18:31.046512732
9.920656ms,true,-,May  8 14:18:31.046529854
200.019181ms,true,-,May  8 14:18:31.046791263
6.321643ms,true,-,May  8 14:18:31.046806703
289.145329ms,true,-,May  8 14:18:31.046944506
196.787827ms,true,-,May  8 14:18:31.047024225
9.858064ms,true,-,May  8 14:18:31.047359608
102.974137ms,true,-,May  8 14:18:31.047501663
694.821793ms,true,-,May  8 14:18:31.135541985
202.530885ms,true,-,May  8 14:18:31.135598449
787.539654ms,true,-,May  8 14:18:31.135626973
288.196735ms,true,-,May  8 14:18:31.135698242
202.484985ms,true,-,May  8 14:18:31.135741480
1.389940987s,true,-,May  8 14:18:31.135800072
197.703114ms,true,-,May  8 14:18:31.139560995
791.466873ms,true,-,May  8 14:18:31.139696115
293.372478ms,true,-,May  8 14:18:31.139789349
98.058803ms,true,-,May  8 14:18:31.139816059
205.138613ms,true,-,May  8 14:18:31.139912400
206.96138ms,true,-,May  8 14:18:31.139938852
386.646307ms,true,-,May  8 14:18:31.139939791
380.027076ms,true,-,May  8 14:18:31.140158871
292.528661ms,true,-,May  8 14:18:31.140191491
395.793209ms,true,-,May  8 14:18:31.140251740
291.346926ms,true,-,May  8 14:18:31.140265196
196.418292ms,true,-,May  8 14:18:31.140304507
790.97567ms,true,-,May  8 14:18:31.140469099
205.581152ms,true,-,May  8 14:18:31.140476173
208.232783ms,true,-,May  8 14:18:31.140574644
197.941655ms,true,-,May  8 14:18:31.140587071
95.651286ms,true,-,May  8 14:18:31.140621226
106.210183ms,true,-,May  8 14:18:31.140628494
205.946535ms,true,-,May  8 14:18:31.140654176
293.90165ms,true,-,May  8 14:18:31.140747381
800.950796ms,true,-,May  8 14:18:31.140767013
96.515294ms,true,-,May  8 14:18:31.140773698
293.899728ms,true,-,May  8 14:18:31.140826735
294.942933ms,true,-,May  8 14:18:31.140831472
193.333408ms,true,-,May  8 14:18:31.140843256
791.412842ms,true,-,May  8 14:18:31.140865911
293.472275ms,true,-,May  8 14:18:31.140875749
699.875789ms,true,-,May  8 14:18:31.140886189
106.744317ms,true,-,May  8 14:18:31.140950625
205.02675ms,true,-,May  8 14:18:31.140972747
791.397572ms,true,-,May  8 14:18:31.141002830
294.794235ms,true,-,May  8 14:18:31.141014937
198.655775ms,true,-,May  8 14:18:31.141036769
199.064412ms,true,-,May  8 14:18:31.141079678
291.221693ms,true,-,May  8 14:18:31.141096520
107.288743ms,true,-,May  8 14:18:31.141099112
302.385744ms,true,-,May  8 14:18:31.141127599
199.823049ms,true,-,May  8 14:18:31.141137892
792.190348ms,true,-,May  8 14:18:31.141213794
97.073758ms,true,-,May  8 14:18:31.141223768
109.279654ms,true,-,May  8 14:18:31.141240736
294.615896ms,true,-,May  8 14:18:31.141240986
97.064431ms,true,-,May  8 14:18:31.141246026
396.034766ms,true,-,May  8 14:18:31.141270399
207.680982ms,true,-,May  8 14:18:31.141819501
292.321684ms,true,-,May  8 14:18:31.141882255
292.212303ms,true,-,May  8 14:18:31.142433941
208.889362ms,true,-,May  8 14:18:31.142503975
108.60166ms,true,-,May  8 14:18:31.142525063
388.962538ms,true,-,May  8 14:18:31.142548986
209.453033ms,true,-,May  8 14:18:31.142643644
391.487792ms,true,-,May  8 14:18:31.142742548
199.17059ms,true,-,May  8 14:18:31.142824668
109.605095ms,true,-,May  8 14:18:31.142863976
792.988433ms,true,-,May  8 14:18:31.142925005
398.25037ms,true,-,May  8 14:18:31.142949951
293.997252ms,true,-,May  8 14:18:31.143447598
293.287198ms,true,-,May  8 14:18:31.143471466
310.379428ms,true,-,May  8 14:18:31.143561400
208.510158ms,true,-,May  8 14:18:31.143578980
206.425871ms,true,-,May  8 14:18:31.143579542
106.775204ms,true,-,May  8 14:18:31.143716242
297.01377ms,true,-,May  8 14:18:31.144166140
202.785999ms,true,-,May  8 14:18:31.144209795
107.16451ms,true,-,May  8 14:18:31.144218374
107.561878ms,true,-,May  8 14:18:31.144244613
202.695666ms,true,-,May  8 14:18:31.145938992
109.874824ms,true,-,May  8 14:18:31.145999122
204.384655ms,true,-,May  8 14:18:31.146045472
311.697045ms,true,-,May  8 14:18:31.146159119
402.270194ms,true,-,May  8 14:18:31.146175183
797.194531ms,true,-,May  8 14:18:31.146214308
209.779271ms,true,-,May  8 14:18:31.146833326
706.85114ms,true,-,May  8 14:18:31.146950785
214.535371ms,true,-,May  8 14:18:31.146995049
305.015139ms,true,-,May  8 14:18:31.147025407
104.983917ms,true,-,May  8 14:18:31.147026996
203.938324ms,true,-,May  8 14:18:31.147109165
388.545009ms,true,-,May  8 14:18:31.231909676
882.658397ms,true,-,May  8 14:18:31.231920871
478.399877ms,true,-,May  8 14:18:31.231962854
385.421137ms,true,-,May  8 14:18:31.232022144
795.713991ms,true,-,May  8 14:18:31.232022744
386.3837ms,true,-,May  8 14:18:31.233364348
188.138814ms,true,-,May  8 14:18:31.233425350
482.273146ms,true,-,May  8 14:18:31.233496948
398.377715ms,true,-,May  8 14:18:31.233725229
483.415624ms,true,-,May  8 14:18:31.233813029
478.089106ms,true,-,May  8 14:18:31.233818907
884.101783ms,true,-,May  8 14:18:31.233898020
887.130832ms,true,-,May  8 14:18:31.235711551
193.714606ms,true,-,May  8 14:18:31.235745635
199.257673ms,true,-,May  8 14:18:31.235777687
395.074722ms,true,-,May  8 14:18:31.235778524
797.612035ms,true,-,May  8 14:18:31.235952409
887.264241ms,true,-,May  8 14:18:31.235964843
887.470823ms,true,-,May  8 14:18:31.235996448
886.863771ms,true,-,May  8 14:18:31.236033858
393.880973ms,true,-,May  8 14:18:31.236161292
886.633851ms,true,-,May  8 14:18:31.236175746
888.543091ms,true,-,May  8 14:18:31.236208782
396.049209ms,true,-,May  8 14:18:31.236236504
295.470678ms,true,-,May  8 14:18:31.236404107
887.97718ms,true,-,May  8 14:18:31.237007722
497.307298ms,true,-,May  8 14:18:31.331867441
982.143299ms,true,-,May  8 14:18:31.331902306
498.780309ms,true,-,May  8 14:18:31.331913812
983.593073ms,true,-,May  8 14:18:31.332049987
481.821661ms,true,-,May  8 14:18:31.332060709
396.318972ms,true,-,May  8 14:18:31.332266420
295.308619ms,true,-,May  8 14:18:31.332269521
583.300911ms,true,-,May  8 14:18:31.332490739
486.505147ms,true,-,May  8 14:18:31.332619956
498.550697ms,true,-,May  8 14:18:31.332628031
288.498745ms,true,-,May  8 14:18:31.332698394
398.389644ms,true,-,May  8 14:18:31.332719893
391.552317ms,true,-,May  8 14:18:31.332822271
485.823822ms,true,-,May  8 14:18:31.332835152
389.151243ms,true,-,May  8 14:18:31.332960695
578.97915ms,true,-,May  8 14:18:31.332963533
395.642388ms,true,-,May  8 14:18:31.333042083
190.232082ms,true,-,May  8 14:18:31.333101402
984.505102ms,true,-,May  8 14:18:31.333130743
398.580756ms,true,-,May  8 14:18:31.333144312
296.441165ms,true,-,May  8 14:18:31.333267846
288.560678ms,true,-,May  8 14:18:31.333293489
484.125954ms,true,-,May  8 14:18:31.333646275
197.984434ms,true,-,May  8 14:18:31.333749363
983.960846ms,true,-,May  8 14:18:31.333841838
191.076679ms,true,-,May  8 14:18:31.334007766
487.380663ms,true,-,May  8 14:18:31.334114485
289.359242ms,true,-,May  8 14:18:31.334213017
400.317642ms,true,-,May  8 14:18:31.334218943
590.19914ms,true,-,May  8 14:18:31.334310134
98.151206ms,true,-,May  8 14:18:31.334391050
100.59946ms,true,-,May  8 14:18:31.334421435
193.662526ms,true,-,May  8 14:18:31.334496798
287.777222ms,true,-,May  8 14:18:31.334573240
895.554186ms,true,-,May  8 14:18:31.334630108
297.953204ms,true,-,May  8 14:18:31.334678900
987.469266ms,true,-,May  8 14:18:31.334756744
194.188257ms,true,-,May  8 14:18:31.334854811
584.058325ms,true,-,May  8 14:18:31.334907705
289.131508ms,true,-,May  8 14:18:31.336660155
189.951524ms,true,-,May  8 14:18:31.336790157
195.971921ms,true,-,May  8 14:18:31.336863524
493.585628ms,true,-,May  8 14:18:31.336895346
292.18577ms,true,-,May  8 14:18:31.336910635
196.035728ms,true,-,May  8 14:18:31.336993800
987.106828ms,true,-,May  8 14:18:31.337077571
292.468475ms,true,-,May  8 14:18:31.337081976
493.624075ms,true,-,May  8 14:18:31.337161454
101.449383ms,true,-,May  8 14:18:31.337235450
193.041874ms,true,-,May  8 14:18:31.337264197
196.128844ms,true,-,May  8 14:18:31.337374821
197.099682ms,true,-,May  8 14:18:31.337391923
197.643888ms,true,-,May  8 14:18:31.337454437
197.637523ms,true,-,May  8 14:18:31.337463277
494.148458ms,true,-,May  8 14:18:31.337463316
582.019137ms,true,-,May  8 14:18:31.337607501
491.666417ms,true,-,May  8 14:18:31.337693302
583.848629ms,true,-,May  8 14:18:31.337722728
581.851482ms,true,-,May  8 14:18:31.337738747
583.932794ms,true,-,May  8 14:18:31.337746934
502.416822ms,true,-,May  8 14:18:31.337838370
193.650736ms,true,-,May  8 14:18:31.337901614
194.401502ms,true,-,May  8 14:18:31.337965166
502.758419ms,true,-,May  8 14:18:31.337969981
196.79822ms,true,-,May  8 14:18:31.338026567
490.685624ms,true,-,May  8 14:18:31.338036575
293.508465ms,true,-,May  8 14:18:31.338073477
585.832333ms,true,-,May  8 14:18:31.338128036
197.104799ms,true,-,May  8 14:18:31.338213283
503.817066ms,true,-,May  8 14:18:31.338214634
988.295975ms,true,-,May  8 14:18:31.338253425
577.710816ms,true,-,May  8 14:18:31.338288138
192.123205ms,true,-,May  8 14:18:31.338343159
997.713201ms,true,-,May  8 14:18:31.438144540
1.089293243s,true,-,May  8 14:18:31.439015015
681.912101ms,true,-,May  8 14:18:31.441194856
592.801771ms,true,-,May  8 14:18:31.441234171
507.638214ms,true,-,May  8 14:18:31.441437189
1.092278578s,true,-,May  8 14:18:31.441442969
682.247409ms,true,-,May  8 14:18:31.441471739
301.230366ms,true,-,May  8 14:18:31.441488497
591.348413ms,true,-,May  8 14:18:31.441500097
497.727965ms,true,-,May  8 14:18:31.441558203
1.093442536s,true,-,May  8 14:18:31.441624199
300.205762ms,true,-,May  8 14:18:31.443792528
498.650368ms,true,-,May  8 14:18:31.443801529
608.859072ms,true,-,May  8 14:18:31.444360549
600.949997ms,true,-,May  8 14:18:31.444388217
1.094788458s,true,-,May  8 14:18:31.444468916
300.314248ms,true,-,May  8 14:18:31.444529810
106.507115ms,true,-,May  8 14:18:31.444548280
1.003740647s,true,-,May  8 14:18:31.444582977
502.594258ms,true,-,May  8 14:18:31.444612742
1.096082125s,true,-,May  8 14:18:31.444698597
597.055644ms,true,-,May  8 14:18:31.444736956
693.737369ms,true,-,May  8 14:18:31.444752280
689.167837ms,true,-,May  8 14:18:31.444880063
686.142871ms,true,-,May  8 14:18:31.444883720
1.096048529s,true,-,May  8 14:18:31.444897606
1.008679441s,true,-,May  8 14:18:31.444910109
603.955435ms,true,-,May  8 14:18:31.444989599
684.453122ms,true,-,May  8 14:18:31.445028860
604.400709ms,true,-,May  8 14:18:31.445033241
1.002978541s,true,-,May  8 14:18:31.445137604
692.010236ms,true,-,May  8 14:18:31.445158070
1.095680477s,true,-,May  8 14:18:31.445170605
411.009695ms,true,-,May  8 14:18:31.445219094
690.322944ms,true,-,May  8 14:18:31.445226119
498.555084ms,true,-,May  8 14:18:31.445257681
410.795791ms,true,-,May  8 14:18:31.445268349
1.006781982s,true,-,May  8 14:18:31.445365074
687.200544ms,true,-,May  8 14:18:31.445381558
1.003361277s,true,-,May  8 14:18:31.445397619
1.095836299s,true,-,May  8 14:18:31.445405240
1.097873763s,true,-,May  8 14:18:31.445466986
304.374936ms,true,-,May  8 14:18:31.445507535
690.539751ms,true,-,May  8 14:18:31.445544390
304.58125ms,true,-,May  8 14:18:31.445559001
595.52779ms,true,-,May  8 14:18:31.445566372
509.450044ms,true,-,May  8 14:18:31.445612221
508.60608ms,true,-,May  8 14:18:31.445661243
605.032327ms,true,-,May  8 14:18:31.446137041
1.096657616s,true,-,May  8 14:18:31.446184604
695.802771ms,true,-,May  8 14:18:31.446210422
300.284688ms,true,-,May  8 14:18:31.446332011
610.910006ms,true,-,May  8 14:18:31.446339226
605.868603ms,true,-,May  8 14:18:31.446355044
693.844118ms,true,-,May  8 14:18:31.446377825
690.586547ms,true,-,May  8 14:18:31.446407512
691.411757ms,true,-,May  8 14:18:31.446420851
603.95914ms,true,-,May  8 14:18:31.446587587
694.052208ms,true,-,May  8 14:18:31.446601218
789.455184ms,true,-,May  8 14:18:31.534291001
1.185117745s,true,-,May  8 14:18:31.534314140
302.353835ms,true,-,May  8 14:18:31.534406169
783.658502ms,true,-,May  8 14:18:31.534531720
298.618885ms,true,-,May  8 14:18:31.534620164
1.185653713s,true,-,May  8 14:18:31.534823357
786.129158ms,true,-,May  8 14:18:31.534875979
784.530874ms,true,-,May  8 14:18:31.535090529
600.653913ms,true,-,May  8 14:18:31.535170073
604.463935ms,true,-,May  8 14:18:31.537312099
788.29243ms,true,-,May  8 14:18:31.537438090
696.886904ms,true,-,May  8 14:18:31.537905193
689.236694ms,true,-,May  8 14:18:31.538525495
697.504466ms,true,-,May  8 14:18:31.538715361
201.682348ms,true,-,May  8 14:18:31.539149294
786.439335ms,true,-,May  8 14:18:31.539164030
398.757746ms,true,-,May  8 14:18:31.539238811
794.602422ms,true,-,May  8 14:18:31.539258451
704.750959ms,true,-,May  8 14:18:31.540023615
397.499089ms,true,-,May  8 14:18:31.540069855
699.184033ms,true,-,May  8 14:18:31.540072408
1.191865097s,true,-,May  8 14:18:31.540104351
1.190576767s,true,-,May  8 14:18:31.540360740
399.124397ms,true,-,May  8 14:18:31.540413191
697.903791ms,true,-,May  8 14:18:31.540414032
494.78692ms,true,-,May  8 14:18:31.540667674
1.191754652s,true,-,May  8 14:18:31.540719626
202.409744ms,true,-,May  8 14:18:31.540758220
705.346745ms,true,-,May  8 14:18:31.541015141
308.918499ms,true,-,May  8 14:18:31.541029256
700.417015ms,true,-,May  8 14:18:31.541034177
202.959402ms,true,-,May  8 14:18:31.541038296
705.5175ms,true,-,May  8 14:18:31.541052491
781.186466ms,true,-,May  8 14:18:31.541083231
597.491323ms,true,-,May  8 14:18:31.541092343
789.859175ms,true,-,May  8 14:18:31.541100344
304.174759ms,true,-,May  8 14:18:31.541225154
207.466023ms,true,-,May  8 14:18:31.541311240
1.102527579s,true,-,May  8 14:18:31.541345341
305.193836ms,true,-,May  8 14:18:31.541360312
1.193903095s,true,-,May  8 14:18:31.541416920
792.049393ms,true,-,May  8 14:18:31.541466501
400.699783ms,true,-,May  8 14:18:31.541472398
207.371103ms,true,-,May  8 14:18:31.541490180
702.572244ms,true,-,May  8 14:18:31.541515740
398.1705ms,true,-,May  8 14:18:31.541623047
787.812238ms,true,-,May  8 14:18:31.541736057
1.706097158s,true,-,May  8 14:18:31.541832017
701.243367ms,true,-,May  8 14:18:31.541943950
699.802643ms,true,-,May  8 14:18:31.541970033
700.584031ms,true,-,May  8 14:18:31.543093447
403.218681ms,true,-,May  8 14:18:31.543161920
403.623912ms,true,-,May  8 14:18:31.543196839
402.702313ms,true,-,May  8 14:18:31.543343013
787.68294ms,true,-,May  8 14:18:31.543376368
792.878633ms,true,-,May  8 14:18:31.543390655
601.623979ms,true,-,May  8 14:18:31.543468743
1.103501s,true,-,May  8 14:18:31.543540845
1.194561986s,true,-,May  8 14:18:31.543546847
702.421074ms,true,-,May  8 14:18:31.543582098
400.115618ms,true,-,May  8 14:18:31.543593051
701.601995ms,true,-,May  8 14:18:31.543605838
1.194250463s,true,-,May  8 14:18:31.543615290
789.392044ms,true,-,May  8 14:18:31.543717120
206.119329ms,true,-,May  8 14:18:31.543732290
703.488152ms,true,-,May  8 14:18:31.543780113
401.959867ms,true,-,May  8 14:18:31.543849839
308.15391ms,true,-,May  8 14:18:31.543907504
1.194549492s,true,-,May  8 14:18:31.543908264
783.650421ms,true,-,May  8 14:18:31.543915404
789.568021ms,true,-,May  8 14:18:31.543919930
307.576813ms,true,-,May  8 14:18:31.543986538
709.504863ms,true,-,May  8 14:18:31.544036833
598.974047ms,true,-,May  8 14:18:31.544058186
403.080109ms,true,-,May  8 14:18:31.544104859
1.196301591s,true,-,May  8 14:18:31.544119945
800.211263ms,true,-,May  8 14:18:31.544159843
310.660974ms,true,-,May  8 14:18:31.544163589
703.722375ms,true,-,May  8 14:18:31.544230565
310.381054ms,true,-,May  8 14:18:31.544283987
211.556406ms,true,-,May  8 14:18:31.544285178
404.187988ms,true,-,May  8 14:18:31.544355263
708.715528ms,true,-,May  8 14:18:31.544386996
602.744731ms,true,-,May  8 14:18:31.544396430
209.767106ms,true,-,May  8 14:18:31.544399958
795.486822ms,true,-,May  8 14:18:31.544461368
207.469137ms,true,-,May  8 14:18:31.544467908
1.105603069s,true,-,May  8 14:18:31.544522244
397.502861ms,true,-,May  8 14:18:31.544534712
497.528033ms,true,-,May  8 14:18:31.544587842
207.159529ms,true,-,May  8 14:18:31.544618298
211.667836ms,true,-,May  8 14:18:31.544634827
1.195439243s,true,-,May  8 14:18:31.544641594
212.123387ms,true,-,May  8 14:18:31.544750192
403.915086ms,true,-,May  8 14:18:31.544763008
404.819944ms,true,-,May  8 14:18:31.544768155
703.002132ms,true,-,May  8 14:18:31.544768436
211.99495ms,true,-,May  8 14:18:31.544821672
