
Number of requests,Medium response time,Error percentage,Throughput
66000,796.042385ms,0,672.6082574304675
Type,Requests per second,Duration,
rest,10000,3s,
rest,12000,3s,
Response time,Success,Error,End time
816.465149ms,true,-,May  8 14:26:45.457767026
208.365312ms,true,-,May  8 14:26:45.457789975
1.809827381s,true,-,May  8 14:26:45.457821815
2.224635192s,true,-,May  8 14:26:45.457836249
501.302651ms,true,-,May  8 14:26:45.457867752
516.45424ms,true,-,May  8 14:26:45.457925919
110.393557ms,true,-,May  8 14:26:45.457972519
321.653495ms,true,-,May  8 14:26:45.458080532
1.109258128s,true,-,May  8 14:26:45.458199828
121.166484ms,true,-,May  8 14:26:45.458309209
1.810592907s,true,-,May  8 14:26:45.458347499
225.010284ms,true,-,May  8 14:26:45.458376258
213.246077ms,true,-,May  8 14:26:45.458436898
1.514798806s,true,-,May  8 14:26:45.458536593
511.705672ms,true,-,May  8 14:26:45.458565678
211.108076ms,true,-,May  8 14:26:45.458706103
2.820504019s,true,-,May  8 14:26:45.458916688
109.569741ms,true,-,May  8 14:26:45.458925576
208.60469ms,true,-,May  8 14:26:45.458950049
210.575511ms,true,-,May  8 14:26:45.459015351
501.427186ms,true,-,May  8 14:26:45.459240288
2.925612587s,true,-,May  8 14:26:45.459296745
1.120303171s,true,-,May  8 14:26:45.460285765
125.143341ms,true,-,May  8 14:26:45.460857539
1.027533889s,true,-,May  8 14:26:45.461092542
1.111479496s,true,-,May  8 14:26:45.461485563
328.219253ms,true,-,May  8 14:26:45.461686689
1.216442445s,true,-,May  8 14:26:45.461757033
213.848206ms,true,-,May  8 14:26:45.461990138
1.602941697s,true,-,May  8 14:26:45.462594847
2.508743707s,true,-,May  8 14:26:45.462801748
2.724161559s,true,-,May  8 14:26:45.462899883
1.215885662s,true,-,May  8 14:26:45.463030256
229.847725ms,true,-,May  8 14:26:45.463099762
1.728515832s,true,-,May  8 14:26:45.463220969
1.107531953s,true,-,May  8 14:26:45.463718228
213.856466ms,true,-,May  8 14:26:45.463782276
2.710314898s,true,-,May  8 14:26:45.463837909
1.604955218s,true,-,May  8 14:26:45.464054669
1.010574636s,true,-,May  8 14:26:45.465641748
597.214073ms,true,-,May  8 14:26:45.532647096
188.953466ms,true,-,May  8 14:26:45.533951862
1.792076383s,true,-,May  8 14:26:45.533957390
1.198061596s,true,-,May  8 14:26:45.534180894
1.697301489s,true,-,May  8 14:26:45.534754227
1.080031248s,true,-,May  8 14:26:45.534841183
577.457951ms,true,-,May  8 14:26:45.535231307
701.242383ms,true,-,May  8 14:26:45.535798808
686.014023ms,true,-,May  8 14:26:45.536382863
1.199523628s,true,-,May  8 14:26:45.537838922
592.543203ms,true,-,May  8 14:26:45.537892168
1.486870817s,true,-,May  8 14:26:45.537926646
1.402696508s,true,-,May  8 14:26:45.537998987
2.302469294s,true,-,May  8 14:26:45.538136368
496.902577ms,true,-,May  8 14:26:45.538245006
2.590670659s,true,-,May  8 14:26:45.538672820
203.002246ms,true,-,May  8 14:26:45.538857077
1.386530479s,true,-,May  8 14:26:45.538932988
499.212766ms,true,-,May  8 14:26:45.539016644
306.062114ms,true,-,May  8 14:26:45.539438665
383.979947ms,true,-,May  8 14:26:45.539440704
200.273443ms,true,-,May  8 14:26:45.539461360
2.894373706s,true,-,May  8 14:26:45.539485219
595.751425ms,true,-,May  8 14:26:45.539502031
893.862802ms,true,-,May  8 14:26:45.539641587
790.796338ms,true,-,May  8 14:26:45.539673827
599.486065ms,true,-,May  8 14:26:45.539724524
193.112024ms,true,-,May  8 14:26:45.539907829
191.780066ms,true,-,May  8 14:26:45.540227118
495.85369ms,true,-,May  8 14:26:45.540227245
189.585731ms,true,-,May  8 14:26:45.540302972
2.00200331s,true,-,May  8 14:26:45.540350020
2.405853255s,true,-,May  8 14:26:45.540365475
1.090618668s,true,-,May  8 14:26:45.540415597
997.755493ms,true,-,May  8 14:26:45.540434386
1.50465347s,true,-,May  8 14:26:45.540506678
392.316504ms,true,-,May  8 14:26:45.540623434
2.695153462s,true,-,May  8 14:26:45.540952346
1.495528133s,true,-,May  8 14:26:45.540961916
1.799761128s,true,-,May  8 14:26:45.542091232
1.307123529s,true,-,May  8 14:26:45.545818202
1.20185968s,true,-,May  8 14:26:45.546276751
2.898654191s,true,-,May  8 14:26:45.547392877
2.694577883s,true,-,May  8 14:26:45.547465805
2.214393243s,true,-,May  8 14:26:45.547616676
1.098532218s,true,-,May  8 14:26:45.547884339
507.429707ms,true,-,May  8 14:26:45.547924530
1.799559852s,true,-,May  8 14:26:45.548275532
704.945728ms,true,-,May  8 14:26:45.548387719
2.213221598s,true,-,May  8 14:26:45.548447473
1.396107245s,true,-,May  8 14:26:45.548464627
914.612098ms,true,-,May  8 14:26:45.548465404
1.407413448s,true,-,May  8 14:26:45.548466780
2.316105179s,true,-,May  8 14:26:45.550145208
413.042053ms,true,-,May  8 14:26:45.550882351
1.719348486s,true,-,May  8 14:26:45.551376751
194.994764ms,true,-,May  8 14:26:45.551610360
2.107517494s,true,-,May  8 14:26:45.551672408
395.410149ms,true,-,May  8 14:26:45.551932051
511.315917ms,true,-,May  8 14:26:45.552691373
1.692513814s,true,-,May  8 14:26:45.553024575
817.441511ms,true,-,May  8 14:26:45.553939130
694.941578ms,true,-,May  8 14:26:45.554101957
321.493295ms,true,-,May  8 14:26:45.554377867
1.101274707s,true,-,May  8 14:26:45.554386439
420.087271ms,true,-,May  8 14:26:45.554982683
421.738992ms,true,-,May  8 14:26:45.555076003
417.413835ms,true,-,May  8 14:26:45.555353943
596.884745ms,true,-,May  8 14:26:45.555706680
2.2157819s,true,-,May  8 14:26:45.556167335
318.011332ms,true,-,May  8 14:26:45.556698324
620.334036ms,true,-,May  8 14:26:45.556808641
805.218955ms,true,-,May  8 14:26:45.556809779
618.821418ms,true,-,May  8 14:26:45.556817484
1.022290662s,true,-,May  8 14:26:45.556819569
599.69842ms,true,-,May  8 14:26:45.556826611
1.710657204s,true,-,May  8 14:26:45.556844645
719.866977ms,true,-,May  8 14:26:45.556895405
223.385165ms,true,-,May  8 14:26:45.557273117
622.023978ms,true,-,May  8 14:26:45.558489358
2.803315612s,true,-,May  8 14:26:45.558698968
420.781048ms,true,-,May  8 14:26:45.558726230
511.771274ms,true,-,May  8 14:26:45.558853405
514.580879ms,true,-,May  8 14:26:45.559129549
512.277072ms,true,-,May  8 14:26:45.559137074
617.44879ms,true,-,May  8 14:26:45.559263592
311.097914ms,true,-,May  8 14:26:45.559308454
1.819434754s,true,-,May  8 14:26:45.559964203
1.016631674s,true,-,May  8 14:26:45.561051663
1.486865958s,true,-,May  8 14:26:45.633507097
1.090833038s,true,-,May  8 14:26:45.633544068
2.591652459s,true,-,May  8 14:26:45.633544980
401.034449ms,true,-,May  8 14:26:45.633547251
1.688695513s,true,-,May  8 14:26:45.634105084
486.311375ms,true,-,May  8 14:26:45.634280260
1.787407368s,true,-,May  8 14:26:45.634280485
2.996134109s,true,-,May  8 14:26:45.634333817
784.221649ms,true,-,May  8 14:26:45.634352813
2.200748563s,true,-,May  8 14:26:45.634392228
1.390292974s,true,-,May  8 14:26:45.634928038
1.790338241s,true,-,May  8 14:26:45.634961423
1.500649167s,true,-,May  8 14:26:45.634967471
1.400543494s,true,-,May  8 14:26:45.635104296
1.186148924s,true,-,May  8 14:26:45.635596897
1.300625227s,true,-,May  8 14:26:45.635604299
1.29598237s,true,-,May  8 14:26:45.635621249
2.677096448s,true,-,May  8 14:26:45.635706126
681.648752ms,true,-,May  8 14:26:45.636877510
384.441831ms,true,-,May  8 14:26:45.636878523
1.090568101s,true,-,May  8 14:26:45.636917588
196.982138ms,true,-,May  8 14:26:45.636983588
2.00101253s,true,-,May  8 14:26:45.637269546
203.403556ms,true,-,May  8 14:26:45.638274203
802.643715ms,true,-,May  8 14:26:45.638582984
105.78899ms,true,-,May  8 14:26:45.638583028
197.558151ms,true,-,May  8 14:26:45.638762473
2.195351859s,true,-,May  8 14:26:45.639084566
1.089521305s,true,-,May  8 14:26:45.639091377
692.999554ms,true,-,May  8 14:26:45.639106000
1.778270315s,true,-,May  8 14:26:45.639179052
703.112152ms,true,-,May  8 14:26:45.639371923
1.185395791s,true,-,May  8 14:26:45.640153710
209.530166ms,true,-,May  8 14:26:45.642724956
1.487046233s,true,-,May  8 14:26:45.642856509
1.305298727s,true,-,May  8 14:26:45.642889737
202.330458ms,true,-,May  8 14:26:45.643520138
1.10008535s,true,-,May  8 14:26:45.643872106
1.095620429s,true,-,May  8 14:26:45.644463045
1.009273581s,true,-,May  8 14:26:45.644607286
195.532315ms,true,-,May  8 14:26:45.645454834
312.370577ms,true,-,May  8 14:26:45.645561601
1.196303072s,true,-,May  8 14:26:45.645716690
195.564914ms,true,-,May  8 14:26:45.646287979
12.290618ms,true,-,May  8 14:26:45.646578212
205.421578ms,true,-,May  8 14:26:45.646611869
197.00842ms,true,-,May  8 14:26:45.646956801
708.280296ms,true,-,May  8 14:26:45.647281934
196.12197ms,true,-,May  8 14:26:45.648071022
197.561801ms,true,-,May  8 14:26:45.648071255
13.136389ms,true,-,May  8 14:26:45.648115079
1.88180242s,true,-,May  8 14:26:45.733737612
1.280290019s,true,-,May  8 14:26:45.734003169
280.944342ms,true,-,May  8 14:26:45.734111908
99.248004ms,true,-,May  8 14:26:45.734224548
299.992719ms,true,-,May  8 14:26:45.734236574
2.098682447s,true,-,May  8 14:26:45.734704697
201.661486ms,true,-,May  8 14:26:45.735847391
793.883602ms,true,-,May  8 14:26:45.736061616
1.898444441s,true,-,May  8 14:26:45.736179918
999.569827ms,true,-,May  8 14:26:45.736374091
2.388734966s,true,-,May  8 14:26:45.736541733
399.965932ms,true,-,May  8 14:26:45.736545052
3.000041321s,true,-,May  8 14:26:45.736551353
603.694977ms,true,-,May  8 14:26:45.736621443
2.388946893s,true,-,May  8 14:26:45.736707721
201.335834ms,true,-,May  8 14:26:45.741845315
1.500979428s,true,-,May  8 14:26:45.741945608
389.206089ms,true,-,May  8 14:26:45.741996686
1.90324039s,true,-,May  8 14:26:45.742050629
94.970842ms,true,-,May  8 14:26:45.742258326
1.094965149s,true,-,May  8 14:26:45.742558305
285.178065ms,true,-,May  8 14:26:45.742558887
185.046376ms,true,-,May  8 14:26:45.744181870
202.59416ms,true,-,May  8 14:26:45.744689183
1.596710159s,true,-,May  8 14:26:45.745312604
287.728668ms,true,-,May  8 14:26:45.745932269
1.898489225s,true,-,May  8 14:26:45.746011932
1.599039946s,true,-,May  8 14:26:45.746206412
401.186675ms,true,-,May  8 14:26:45.746306026
515.081654ms,true,-,May  8 14:26:45.748268094
2.894072512s,true,-,May  8 14:26:45.748316150
2.413070308s,true,-,May  8 14:26:45.748328134
403.059714ms,true,-,May  8 14:26:45.748336775
1.29426109s,true,-,May  8 14:26:45.748364813
210.399942ms,true,-,May  8 14:26:45.748404773
109.078412ms,true,-,May  8 14:26:45.748453265
290.483767ms,true,-,May  8 14:26:45.748459416
2.98579973s,true,-,May  8 14:26:45.749249011
516.987856ms,true,-,May  8 14:26:45.749499262
292.72586ms,true,-,May  8 14:26:45.750520589
295.55111ms,true,-,May  8 14:26:45.751849518
1.298801908s,true,-,May  8 14:26:45.753179518
409.204038ms,true,-,May  8 14:26:45.754305735
216.25977ms,true,-,May  8 14:26:45.755725307
1.600931495s,true,-,May  8 14:26:45.757053808
1.900270802s,true,-,May  8 14:26:45.758199065
1.896509445s,true,-,May  8 14:26:45.832863599
274.156677ms,true,-,May  8 14:26:45.832863595
1.378403018s,true,-,May  8 14:26:45.833281512
693.281945ms,true,-,May  8 14:26:45.833337216
1.381237952s,true,-,May  8 14:26:45.833645028
582.478651ms,true,-,May  8 14:26:45.833787686
898.080224ms,true,-,May  8 14:26:45.834101757
1.686111769s,true,-,May  8 14:26:45.834229942
402.213689ms,true,-,May  8 14:26:45.834265237
892.58117ms,true,-,May  8 14:26:45.834353820
1.976151822s,true,-,May  8 14:26:45.834395054
393.701536ms,true,-,May  8 14:26:45.834547595
187.589664ms,true,-,May  8 14:26:45.834551875
376.196355ms,true,-,May  8 14:26:45.834611800
1.784751304s,true,-,May  8 14:26:45.834685289
498.450352ms,true,-,May  8 14:26:45.835002767
499.984534ms,true,-,May  8 14:26:45.837434214
198.702472ms,true,-,May  8 14:26:45.837793945
600.454235ms,true,-,May  8 14:26:45.837875447
1.204788846s,true,-,May  8 14:26:45.838037000
988.56055ms,true,-,May  8 14:26:45.838385067
482.072685ms,true,-,May  8 14:26:45.838544014
279.963619ms,true,-,May  8 14:26:45.838693862
601.712015ms,true,-,May  8 14:26:45.839345672
381.893187ms,true,-,May  8 14:26:45.839665763
299.594181ms,true,-,May  8 14:26:45.839900989
1.205184981s,true,-,May  8 14:26:45.840444194
484.202466ms,true,-,May  8 14:26:45.840590961
2.003253736s,true,-,May  8 14:26:45.840789044
1.207343393s,true,-,May  8 14:26:45.841285601
390.492719ms,true,-,May  8 14:26:45.841317185
285.655039ms,true,-,May  8 14:26:45.842359420
203.375848ms,true,-,May  8 14:26:45.843536632
1.208515645s,true,-,May  8 14:26:45.843781468
801.035652ms,true,-,May  8 14:26:45.845369490
986.973509ms,true,-,May  8 14:26:45.846128570
290.04797ms,true,-,May  8 14:26:45.846220717
593.877649ms,true,-,May  8 14:26:45.846327976
292.428313ms,true,-,May  8 14:26:45.846373551
287.392725ms,true,-,May  8 14:26:45.846536425
294.921072ms,true,-,May  8 14:26:45.846536637
698.117888ms,true,-,May  8 14:26:45.846545566
595.91487ms,true,-,May  8 14:26:45.847311477
301.809298ms,true,-,May  8 14:26:45.847634574
291.630722ms,true,-,May  8 14:26:45.848551618
415.264337ms,true,-,May  8 14:26:45.848614470
205.791704ms,true,-,May  8 14:26:45.848688054
1.008391496s,true,-,May  8 14:26:45.848840580
497.88859ms,true,-,May  8 14:26:45.932477762
481.240632ms,true,-,May  8 14:26:45.932479242
289.614016ms,true,-,May  8 14:26:45.932480535
695.445228ms,true,-,May  8 14:26:45.932562353
974.304046ms,true,-,May  8 14:26:45.932562449
381.347172ms,true,-,May  8 14:26:45.933024037
398.86894ms,true,-,May  8 14:26:45.933626960
399.675263ms,true,-,May  8 14:26:45.933636041
385.247359ms,true,-,May  8 14:26:45.933639481
288.138594ms,true,-,May  8 14:26:45.933705834
2.197311947s,true,-,May  8 14:26:45.933750624
376.896325ms,true,-,May  8 14:26:45.933750673
889.602847ms,true,-,May  8 14:26:45.934837197
2.074387985s,true,-,May  8 14:26:45.934898443
387.609354ms,true,-,May  8 14:26:45.935519501
598.918329ms,true,-,May  8 14:26:45.935521470
588.210992ms,true,-,May  8 14:26:45.935523023
290.922757ms,true,-,May  8 14:26:45.935536200
1.000768896s,true,-,May  8 14:26:45.935987404
589.974247ms,true,-,May  8 14:26:45.936228072
384.952341ms,true,-,May  8 14:26:45.936334722
379.465445ms,true,-,May  8 14:26:45.936380935
992.91433ms,true,-,May  8 14:26:45.936462263
388.555058ms,true,-,May  8 14:26:45.936523576
291.064754ms,true,-,May  8 14:26:45.936525958
1.000883209s,true,-,May  8 14:26:45.937095234
502.840307ms,true,-,May  8 14:26:45.938044311
505.422996ms,true,-,May  8 14:26:45.938615189
505.447678ms,true,-,May  8 14:26:45.938659735
1.600195505s,true,-,May  8 14:26:45.938668833
1.788506368s,true,-,May  8 14:26:45.939463311
802.896205ms,true,-,May  8 14:26:45.939498110
504.613145ms,true,-,May  8 14:26:45.939749626
1.004699822s,true,-,May  8 14:26:45.939945822
481.102289ms,true,-,May  8 14:26:45.940034240
2.290287403s,true,-,May  8 14:26:45.940333027
607.758422ms,true,-,May  8 14:26:45.940572762
307.168298ms,true,-,May  8 14:26:45.941031829
482.150075ms,true,-,May  8 14:26:45.941105581
295.449984ms,true,-,May  8 14:26:45.941174186
902.209015ms,true,-,May  8 14:26:45.941556354
1.001098117s,true,-,May  8 14:26:45.942156509
401.565729ms,true,-,May  8 14:26:45.942193714
2.982624458s,true,-,May  8 14:26:45.942272276
594.884486ms,true,-,May  8 14:26:45.942345089
3.190336411s,true,-,May  8 14:26:45.942378064
2.700199566s,true,-,May  8 14:26:45.942519270
997.678964ms,true,-,May  8 14:26:45.943089229
2.000473417s,true,-,May  8 14:26:45.945073797
300.665998ms,true,-,May  8 14:26:45.945135600
2.099722321s,true,-,May  8 14:26:45.945599684
492.997835ms,true,-,May  8 14:26:45.945692644
1.088677411s,true,-,May  8 14:26:45.945709442
1.606370952s,true,-,May  8 14:26:45.946009772
1.010235607s,true,-,May  8 14:26:45.946169766
908.801966ms,true,-,May  8 14:26:45.946612047
2.089577776s,true,-,May  8 14:26:45.946837486
1.209936202s,true,-,May  8 14:26:45.947044894
614.187465ms,true,-,May  8 14:26:45.947154743
1.704181558s,true,-,May  8 14:26:45.947187631
900.590127ms,true,-,May  8 14:26:45.947334147
902.143663ms,true,-,May  8 14:26:45.947420613
489.25637ms,true,-,May  8 14:26:45.947592713
697.556154ms,true,-,May  8 14:26:45.948188613
713.318396ms,true,-,May  8 14:26:45.948207343
1.314171537s,true,-,May  8 14:26:45.948336723
1.795463563s,true,-,May  8 14:26:45.948406039
1.314461374s,true,-,May  8 14:26:45.948426218
713.675071ms,true,-,May  8 14:26:45.948948497
1.494670787s,true,-,May  8 14:26:45.949044633
392.342012ms,true,-,May  8 14:26:45.949156259
401.854864ms,true,-,May  8 14:26:45.949475155
2.219251512s,true,-,May  8 14:26:45.952775795
1.816644586s,true,-,May  8 14:26:45.954990086
415.430344ms,true,-,May  8 14:26:45.955159256
681.508905ms,true,-,May  8 14:26:46.032299632
3.187253865s,true,-,May  8 14:26:46.033707301
881.21157ms,true,-,May  8 14:26:46.033737215
1.395502491s,true,-,May  8 14:26:46.033740726
2.197311984s,true,-,May  8 14:26:46.033771186
493.425538ms,true,-,May  8 14:26:46.033779569
989.403155ms,true,-,May  8 14:26:46.033850974
2.29285301s,true,-,May  8 14:26:46.033853720
1.078679039s,true,-,May  8 14:26:46.034065115
2.090789269s,true,-,May  8 14:26:46.035537356
1.988545948s,true,-,May  8 14:26:46.035540944
3.077442276s,true,-,May  8 14:26:46.035584606
1.089199822s,true,-,May  8 14:26:46.035671454
1.101384672s,true,-,May  8 14:26:46.036873442
588.803361ms,true,-,May  8 14:26:46.037022207
1.698202651s,true,-,May  8 14:26:46.037067236
677.693362ms,true,-,May  8 14:26:46.037121963
787.21653ms,true,-,May  8 14:26:46.037152120
2.181167583s,true,-,May  8 14:26:46.037188166
400.979251ms,true,-,May  8 14:26:46.037863957
499.621711ms,true,-,May  8 14:26:46.038642725
1.70153001s,true,-,May  8 14:26:46.039089650
1.090574133s,true,-,May  8 14:26:46.039303300
503.77225ms,true,-,May  8 14:26:46.039577546
691.36346ms,true,-,May  8 14:26:46.039943454
1.107027809s,true,-,May  8 14:26:46.042790017
708.825486ms,true,-,May  8 14:26:46.043989249
1.308196748s,true,-,May  8 14:26:46.044111517
210.420217ms,true,-,May  8 14:26:46.044971117
491.950353ms,true,-,May  8 14:26:46.044982029
591.518468ms,true,-,May  8 14:26:46.045235974
507.685097ms,true,-,May  8 14:26:46.046362466
212.69567ms,true,-,May  8 14:26:46.046929265
408.491337ms,true,-,May  8 14:26:46.047081233
1.910270212s,true,-,May  8 14:26:46.047394221
410.636659ms,true,-,May  8 14:26:46.048919316
202.886811ms,true,-,May  8 14:26:46.049022072
1.897415626s,true,-,May  8 14:26:46.049354402
2.608895756s,true,-,May  8 14:26:46.049383807
2.192297427s,true,-,May  8 14:26:46.049387159
1.500884336s,true,-,May  8 14:26:46.049468486
1.714869466s,true,-,May  8 14:26:46.049541737
2.817215282s,true,-,May  8 14:26:46.049707653
406.235298ms,true,-,May  8 14:26:46.050114961
591.906676ms,true,-,May  8 14:26:46.050326828
2.815185267s,true,-,May  8 14:26:46.050474057
2.014593461s,true,-,May  8 14:26:46.050481506
910.663342ms,true,-,May  8 14:26:46.050782943
203.067797ms,true,-,May  8 14:26:46.051687376
1.092009783s,true,-,May  8 14:26:46.132729856
390.947583ms,true,-,May  8 14:26:46.132901237
799.281252ms,true,-,May  8 14:26:46.132961062
1.28149202s,true,-,May  8 14:26:46.132978259
3.199965265s,true,-,May  8 14:26:46.133062453
2.082704573s,true,-,May  8 14:26:46.133103287
1.679016686s,true,-,May  8 14:26:46.133165733
891.682853ms,true,-,May  8 14:26:46.133497212
1.176974379s,true,-,May  8 14:26:46.133768575
2.274548144s,true,-,May  8 14:26:46.133929602
86.553341ms,true,-,May  8 14:26:46.133954508
1.892203115s,true,-,May  8 14:26:46.134002819
1.194858002s,true,-,May  8 14:26:46.134386159
192.982528ms,true,-,May  8 14:26:46.134542982
1.700249985s,true,-,May  8 14:26:46.135214965
194.648139ms,true,-,May  8 14:26:46.135223871
597.21036ms,true,-,May  8 14:26:46.135350341
1.200220273s,true,-,May  8 14:26:46.135429849
2.387037606s,true,-,May  8 14:26:46.135436221
88.35205ms,true,-,May  8 14:26:46.135441742
193.269266ms,true,-,May  8 14:26:46.135651788
496.860915ms,true,-,May  8 14:26:46.135972133
1.587613235s,true,-,May  8 14:26:46.136115840
196.652997ms,true,-,May  8 14:26:46.136155389
87.595542ms,true,-,May  8 14:26:46.136520688
1.593038348s,true,-,May  8 14:26:46.136754765
87.38833ms,true,-,May  8 14:26:46.136933976
1.787380249s,true,-,May  8 14:26:46.136952555
504.701338ms,true,-,May  8 14:26:46.138673829
806.106218ms,true,-,May  8 14:26:46.138885360
2.497332665s,true,-,May  8 14:26:46.138886914
381.825586ms,true,-,May  8 14:26:46.138885599
501.630703ms,true,-,May  8 14:26:46.138904207
89.528218ms,true,-,May  8 14:26:46.138920628
794.615476ms,true,-,May  8 14:26:46.140125355
2.604168628s,true,-,May  8 14:26:46.141779436
209.603181ms,true,-,May  8 14:26:46.142664655
1.097045123s,true,-,May  8 14:26:46.142671980
92.205085ms,true,-,May  8 14:26:46.142685503
99.656271ms,true,-,May  8 14:26:46.142685969
1.598989439s,true,-,May  8 14:26:46.142699188
507.117117ms,true,-,May  8 14:26:46.142718140
2.003154256s,true,-,May  8 14:26:46.142774188
394.689499ms,true,-,May  8 14:26:46.143060549
709.935673ms,true,-,May  8 14:26:46.143202413
903.914852ms,true,-,May  8 14:26:46.143738783
201.635279ms,true,-,May  8 14:26:46.143909834
1.099547293s,true,-,May  8 14:26:46.144163053
680.970897ms,true,-,May  8 14:26:46.144195367
196.075408ms,true,-,May  8 14:26:46.144486266
1.789322052s,true,-,May  8 14:26:46.145486448
801.379868ms,true,-,May  8 14:26:46.145632889
409.894536ms,true,-,May  8 14:26:46.145750985
2.704641402s,true,-,May  8 14:26:46.146559716
688.819381ms,true,-,May  8 14:26:46.146902868
97.501571ms,true,-,May  8 14:26:46.146983789
912.058768ms,true,-,May  8 14:26:46.147118769
1.205975524s,true,-,May  8 14:26:46.147237768
895.176478ms,true,-,May  8 14:26:46.147628149
107.882583ms,true,-,May  8 14:26:46.147830630
608.301383ms,true,-,May  8 14:26:46.148533836
684.779436ms,true,-,May  8 14:26:46.148565708
800.795562ms,true,-,May  8 14:26:46.148706355
695.263004ms,true,-,May  8 14:26:46.148746980
608.450767ms,true,-,May  8 14:26:46.149416296
892.168136ms,true,-,May  8 14:26:46.232791360
982.415288ms,true,-,May  8 14:26:46.232828806
1.291172228s,true,-,May  8 14:26:46.232928081
2.372868063s,true,-,May  8 14:26:46.232947904
1.297389349s,true,-,May  8 14:26:46.233190535
390.873126ms,true,-,May  8 14:26:46.233237329
586.931803ms,true,-,May  8 14:26:46.233246791
491.364559ms,true,-,May  8 14:26:46.233627337
393.793864ms,true,-,May  8 14:26:46.233632808
800.400448ms,true,-,May  8 14:26:46.233658494
1.80103895s,true,-,May  8 14:26:46.235020765
782.017301ms,true,-,May  8 14:26:46.235038368
295.255402ms,true,-,May  8 14:26:46.235205152
779.184006ms,true,-,May  8 14:26:46.235343901
676.976167ms,true,-,May  8 14:26:46.235472381
1.29658152s,true,-,May  8 14:26:46.235575533
592.413365ms,true,-,May  8 14:26:46.235939564
401.531328ms,true,-,May  8 14:26:46.236086098
889.701545ms,true,-,May  8 14:26:46.236244996
1.003238122s,true,-,May  8 14:26:46.236483992
3.092424652s,true,-,May  8 14:26:46.236642977
783.023362ms,true,-,May  8 14:26:46.236769861
776.311442ms,true,-,May  8 14:26:46.237407487
403.789004ms,true,-,May  8 14:26:46.237479961
782.434909ms,true,-,May  8 14:26:46.237532356
300.549676ms,true,-,May  8 14:26:46.239214776
1.694828354s,true,-,May  8 14:26:46.239228187
1.002724524s,true,-,May  8 14:26:46.239261884
1.785227957s,true,-,May  8 14:26:46.239295950
503.256041ms,true,-,May  8 14:26:46.239441733
5.802219ms,true,-,May  8 14:26:46.239443027
492.189257ms,true,-,May  8 14:26:46.240511292
1.203903234s,true,-,May  8 14:26:46.240651172
1.996371242s,true,-,May  8 14:26:46.243765373
697.565534ms,true,-,May  8 14:26:46.243846421
787.792185ms,true,-,May  8 14:26:46.243955363
1.39370664s,true,-,May  8 14:26:46.244604789
11.024163ms,true,-,May  8 14:26:46.244658619
1.007337205s,true,-,May  8 14:26:46.244706780
309.890758ms,true,-,May  8 14:26:46.246275632
112.182388ms,true,-,May  8 14:26:46.246729440
691.044544ms,true,-,May  8 14:26:46.246757890
1.205041562s,true,-,May  8 14:26:46.246995075
599.232402ms,true,-,May  8 14:26:46.247308385
1.794219993s,true,-,May  8 14:26:46.247322190
600.792562ms,true,-,May  8 14:26:46.247409682
14.28188ms,true,-,May  8 14:26:46.247480304
1.899213575s,true,-,May  8 14:26:46.247481595
306.444304ms,true,-,May  8 14:26:46.247624188
791.743609ms,true,-,May  8 14:26:46.248077903
15.852833ms,true,-,May  8 14:26:46.248799648
2.203461668s,true,-,May  8 14:26:46.249282173
1.51592139s,true,-,May  8 14:26:46.254091239
1.312245384s,true,-,May  8 14:26:46.254186010
1.620930409s,true,-,May  8 14:26:46.254585466
119.360031ms,true,-,May  8 14:26:46.254804553
716.625034ms,true,-,May  8 14:26:46.255486437
1.209761767s,true,-,May  8 14:26:46.256414182
707.957029ms,true,-,May  8 14:26:46.256426025
209.815314ms,true,-,May  8 14:26:46.256852552
822.519479ms,true,-,May  8 14:26:46.257690984
23.614763ms,true,-,May  8 14:26:46.260106207
506.159165ms,true,-,May  8 14:26:46.264364443
132.441592ms,true,-,May  8 14:26:46.265303697
29.098354ms,true,-,May  8 14:26:46.265351480
28.299818ms,true,-,May  8 14:26:46.265712540
230.078769ms,true,-,May  8 14:26:46.265753708
2.394015169s,true,-,May  8 14:26:46.333613161
1.098371181s,true,-,May  8 14:26:46.333693015
283.363166ms,true,-,May  8 14:26:46.333695609
100.763242ms,true,-,May  8 14:26:46.333714383
778.81071ms,true,-,May  8 14:26:46.333810734
587.568098ms,true,-,May  8 14:26:46.333879541
97.24694ms,true,-,May  8 14:26:46.333897857
100.799587ms,true,-,May  8 14:26:46.334040978
195.184511ms,true,-,May  8 14:26:46.334078152
101.601469ms,true,-,May  8 14:26:46.335266998
775.020485ms,true,-,May  8 14:26:46.336078328
599.573371ms,true,-,May  8 14:26:46.336121101
189.212001ms,true,-,May  8 14:26:46.336205075
194.595735ms,true,-,May  8 14:26:46.337377474
90.079069ms,true,-,May  8 14:26:46.337409131
73.050717ms,true,-,May  8 14:26:46.337428346
190.305097ms,true,-,May  8 14:26:46.337438433
71.727551ms,true,-,May  8 14:26:46.337490924
193.58518ms,true,-,May  8 14:26:46.337501837
203.509585ms,true,-,May  8 14:26:46.337515031
100.842017ms,true,-,May  8 14:26:46.337619399
992.239236ms,true,-,May  8 14:26:46.337897933
4.522534ms,true,-,May  8 14:26:46.338569027
195.542199ms,true,-,May  8 14:26:46.338608018
6.791571ms,true,-,May  8 14:26:46.340627016
94.559358ms,true,-,May  8 14:26:46.341323752
